session_id,provider_group,source_operator,name,activity_type,activity_raw,is_free,price_gbp,location_name,postcode,borough,latitude,longitude,start_time,end_time,days_of_week,session_count,is_online,url
SLL_Southwark_0,London Venue,SLL_Southwark,Silver Swim,Swimming,Swimming | Swimming Peckham,True,0.0,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,09:00,10:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SLL_Southwark_1,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Camberwell,False,8.700000000000001,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,13:15,14:15,,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SLL_Southwark_2,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:00,12:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_3,London Venue,SLL_Southwark,Zumba Gold,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:00,12:00,Wednesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_4,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:15,13:15,Friday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_5,London Venue,SLL_Southwark,Silver Yoga,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,14:00,15:00,Tuesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_6,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:30,12:30,Wednesday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_7,London Venue,SLL_Southwark,Disability Swim,Swimming,Swimming | Swimming Castle,False,2.8000000000000003,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,15:00,16:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_8,London Venue,SLL_Southwark,Disability Swim,Swimming,Swimming | Swimming Castle,True,0.0,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,15:00,16:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_9,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Peckham,False,8.700000000000001,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,11:00,12:00,Monday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SLL_Southwark_10,London Venue,SLL_Southwark,Disability Swim,Swimming,Swimming | Swimming Castle,True,0.0,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,14:00,15:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_11,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Camberwell,False,8.700000000000001,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,13:15,14:15,,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SLL_Southwark_12,London Venue,SLL_Southwark,Silver Pilates,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:15,14:15,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_13,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Camberwell,False,8.700000000000001,Camberwell Leisure Centre,SE5 8TS,Southwark,51.47422,-0.09051,14:45,15:45,Tuesday,1,False,https://southwarkleisure.co.uk/centres/camberwell-leisure-centre/
SLL_Southwark_14,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:15,15:00,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_15,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,11:00,11:45,Monday,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_16,London Venue,SLL_Southwark,Women Only Swim,Swimming,Swimming | Swimming Dulwich,True,0.0,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,16:00,17:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_17,London Venue,SLL_Southwark,Silver Aqua,Group Exercise,Group | Group Exercise Peckham,False,10.0,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,12:30,13:30,,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SLL_Southwark_18,London Venue,SLL_Southwark,Aqua Aerobics 60+,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,09:30,10:30,Tuesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_19,London Venue,SLL_Southwark,Silver Pilates,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:30,14:30,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_20,London Venue,SLL_Southwark,Silver Dance,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:00,11:00,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_21,London Venue,SLL_Southwark,Silver Yoga Hatha,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,14:15,15:15,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_22,London Venue,SLL_Southwark,Silver Yoga,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:15,12:15,Thursday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_23,London Venue,SLL_Southwark,Silver Swim,Swimming,Swimming | Swimming Castle,True,0.0,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:00,11:50,Thursday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_24,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Peckham,False,8.700000000000001,Peckham Pulse Leisure Centre,SE15 5QN,Southwark,51.474074,-0.070885,11:00,12:00,Thursday,1,False,https://southwarkleisure.co.uk/centres/peckham-pulse-leisure-centre/
SLL_Southwark_25,London Venue,SLL_Southwark,Zumba Gold,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:30,12:30,Thursday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_26,London Venue,SLL_Southwark,Zumba Gold,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,13:30,14:30,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_27,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,14:30,15:30,Thursday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_28,London Venue,SLL_Southwark,Socca Aerobics,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,10:00,11:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_29,London Venue,SLL_Southwark,Silver Yoga,Group Exercise,Group | Group Exercise Docks,False,8.700000000000001,Surrey Docks Fitness & Water Sports,SE16 7SX,Southwark,51.493796,-0.039449,11:30,12:30,Friday,1,False,https://southwarkleisure.co.uk/centres/surrey-docks-fitness-and-watersports-centre/
SLL_Southwark_30,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Castle,False,8.700000000000001,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:30,12:30,Tuesday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_31,London Venue,SLL_Southwark,Meditation,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,13:00,13:45,Monday,1,False,
SLL_Southwark_32,London Venue,SLL_Southwark,Yoga Ashtanga,Group Exercise,Group | Group Exercise Canada,False,12.65,Canada Water Leisure Cent,,Southwark,,,20:00,21:30,Monday,1,False,
SLL_Southwark_33,London Venue,SLL_Southwark,Sound Bath,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,13:00,14:00,Wednesday,1,False,
SLL_Southwark_34,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:30,19:15,Wednesday,1,False,
SLL_Southwark_35,London Venue,SLL_Southwark,Body Conditioning,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,10:00,11:00,Wednesday,1,False,
SLL_Southwark_36,London Venue,SLL_Southwark,Yoga Ante Natal,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,10:45,11:30,Thursday,1,False,
SLL_Southwark_37,London Venue,SLL_Southwark,Yoga Hatha,Group Exercise,Group | Group Exercise Canada,False,12.65,Canada Water Leisure Cent,,Southwark,,,12:00,13:30,Saturday,1,False,
SLL_Southwark_38,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,12:00,13:00,Wednesday,1,False,
SLL_Southwark_39,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,13:00,14:00,Wednesday,1,False,
SLL_Southwark_40,London Venue,SLL_Southwark,Mindful Stretch & Reflect,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,09:00,10:00,Sunday,1,False,
SLL_Southwark_41,London Venue,SLL_Southwark,Bodybalance,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,10:30,11:30,Monday,1,False,
SLL_Southwark_42,London Venue,SLL_Southwark,Zumba®,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,17:30,18:30,Wednesday,1,False,
SLL_Southwark_43,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,07:00,08:00,Wednesday,1,False,
SLL_Southwark_44,London Venue,SLL_Southwark,Silver Yoga,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,14:30,15:30,Friday,1,False,
SLL_Southwark_45,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,09:30,10:30,Thursday,1,False,
SLL_Southwark_46,London Venue,SLL_Southwark,Family Disability Swim,Swimming,Swimming | Swimming Canada Water,True,0.0,Canada Water Leisure Cent,,Southwark,,,15:00,15:55,Saturday,1,False,
SLL_Southwark_47,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,19:00,20:00,Tuesday,1,False,
SLL_Southwark_48,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,19:30,20:30,Wednesday,1,False,
SLL_Southwark_49,London Venue,SLL_Southwark,Dance,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,19:45,20:45,Wednesday,1,False,
SLL_Southwark_50,London Venue,SLL_Southwark,Les Mills Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,12:45,13:30,Thursday,1,False,
SLL_Southwark_51,London Venue,SLL_Southwark,Silver Circuits,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,13:00,13:45,Thursday,1,False,
SLL_Southwark_52,London Venue,SLL_Southwark,Zumba®,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,19:30,20:30,Monday,1,False,
SLL_Southwark_53,London Venue,SLL_Southwark,Step Aerobics,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,10:45,11:45,Tuesday,1,False,
SLL_Southwark_54,London Venue,SLL_Southwark,Boxercise,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,17:00,17:45,Friday,1,False,
SLL_Southwark_55,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,18:45,19:45,Thursday,1,False,
SLL_Southwark_56,London Venue,SLL_Southwark,Chair Yoga,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,11:00,12:00,Wednesday,1,False,
SLL_Southwark_57,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:30,19:15,Tuesday,1,False,
SLL_Southwark_58,London Venue,SLL_Southwark,Silver Pilates 60+,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,11:00,12:00,Tuesday,1,False,
SLL_Southwark_59,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,17:30,18:15,Tuesday,1,False,
SLL_Southwark_60,London Venue,SLL_Southwark,Hiit Class,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:00,18:45,Tuesday,1,False,
SLL_Southwark_61,London Venue,SLL_Southwark,Legs Bums&tums,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,09:00,09:45,Saturday,1,False,
SLL_Southwark_62,London Venue,SLL_Southwark,Disability Swim,Swimming,Swimming | Swimming Canada Water,True,0.0,Canada Water Leisure Cent,,Southwark,,,12:00,13:00,Tuesday,1,False,
SLL_Southwark_63,London Venue,SLL_Southwark,Gym Floor / Hyrox,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,12:15,13:15,Wednesday,1,False,
SLL_Southwark_64,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,12:30,13:15,Wednesday,1,False,
SLL_Southwark_65,London Venue,SLL_Southwark,Soca Aerobics,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,10:30,11:30,Sunday,1,False,
SLL_Southwark_66,London Venue,SLL_Southwark,Silver Aqua,Group Exercise,Group | Group Exercise Canada,True,0.0,Canada Water Leisure Cent,,Southwark,,,10:00,11:00,Thursday,1,False,
SLL_Southwark_67,London Venue,SLL_Southwark,Sound Bath,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,11:45,12:45,Monday,1,False,
SLL_Southwark_68,London Venue,SLL_Southwark,Zumba®,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,09:15,10:15,Sunday,1,False,
SLL_Southwark_69,London Venue,SLL_Southwark,Meditation,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,12:15,12:45,Wednesday,1,False,
SLL_Southwark_70,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:30,19:15,Monday,1,False,
SLL_Southwark_71,London Venue,SLL_Southwark,Disability Swim,Swimming,Swimming | Swimming Canada Water,True,0.0,Canada Water Leisure Cent,,Southwark,,,19:00,20:00,Wednesday,1,False,
SLL_Southwark_72,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,10:00,10:45,Tuesday,1,False,
SLL_Southwark_73,London Venue,SLL_Southwark,Tai Chi,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,10:30,11:30,Sunday,1,False,
SLL_Southwark_74,London Venue,SLL_Southwark,The Training Club,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,13:00,13:45,Sunday,1,False,
SLL_Southwark_75,London Venue,SLL_Southwark,The Training Club,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,19:30,20:15,Thursday,1,False,
SLL_Southwark_76,London Venue,SLL_Southwark,The Training Club,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,12:30,13:15,Tuesday,1,False,
SLL_Southwark_77,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,07:15,08:00,Friday,1,False,
SLL_Southwark_78,London Venue,SLL_Southwark,Yoga For Menopause,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,11:45,12:30,Thursday,1,False,
SLL_Southwark_79,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,09:30,10:30,Tuesday,1,False,
SLL_Southwark_80,London Venue,SLL_Southwark,Zumba Gold,Group Exercise,Group | Group Exercise Canada,False,8.700000000000001,Canada Water Leisure Cent,,Southwark,,,10:45,11:30,Monday,1,False,
SLL_Southwark_81,London Venue,SLL_Southwark,Legs Bums & Tums,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,13:00,13:45,Tuesday,1,False,
SLL_Southwark_82,London Venue,SLL_Southwark,Bodybalance,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,09:15,10:15,Monday,1,False,
SLL_Southwark_83,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,11:00,12:00,Friday,1,False,
SLL_Southwark_84,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,09:15,10:00,Sunday,1,False,
SLL_Southwark_85,London Venue,SLL_Southwark,Sound Bath,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,20:00,21:00,Thursday,1,False,
SLL_Southwark_86,London Venue,SLL_Southwark,Zumba®,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,20:00,21:00,Thursday,1,False,
SLL_Southwark_87,London Venue,SLL_Southwark,Legs Bums&tums,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:00,19:00,Thursday,1,False,
SLL_Southwark_88,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:30,19:15,Thursday,1,False,
SLL_Southwark_89,London Venue,SLL_Southwark,Strength & Conditioning,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,12:00,12:45,Tuesday,1,False,
SLL_Southwark_90,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,08:00,09:00,Saturday,1,False,
SLL_Southwark_91,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,07:00,07:45,Wednesday,1,False,
SLL_Southwark_92,London Venue,SLL_Southwark,Tai Chi,Group Exercise,Group | Group Exercise Canada,False,13.5,Canada Water Leisure Cent,,Southwark,,,12:30,13:30,Tuesday,1,False,
SLL_Southwark_93,London Venue,SLL_Southwark,Silver Aerobics,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,10:30,11:30,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_94,London Venue,SLL_Southwark,Silver Group Cycle,Group Exercise,Group | Group Exercise Dulwich,False,8.700000000000001,Dulwich Leisure Centre,SE22 9HB,Southwark,51.460601,-0.071419,12:30,13:15,,1,False,https://southwarkleisure.co.uk/centres/dulwich-leisure-centre/
SLL_Southwark_95,London Venue,SLL_Southwark,Zumba®,Group Exercise,Group | Group Exercise Canada,False,11.3,Canada Water Leisure Cent,,Southwark,,,18:45,19:45,Friday,1,False,
SLL_Southwark_96,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,06:30,07:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_97,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,07:00,08:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_98,London Venue,SLL_Southwark,H I I T,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,07:00,07:45,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_99,London Venue,SLL_Southwark,Vinyasa Yoga,Group Exercise,Group | Group Exercise Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,10:00,11:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_100,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,11:00,12:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_101,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,12:00,13:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_102,London Venue,SLL_Southwark,Kettlebells,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,12:45,13:30,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_103,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,13:00,14:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_104,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,9.7,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,14:00,15:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_105,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,15:00,16:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_106,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,16:00,17:00,,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_107,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,17:00,18:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_108,London Venue,SLL_Southwark,Pilates,Group Exercise,Group | Group Exercise Castle,False,14.9,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,17:45,18:45,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_109,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,18:00,19:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_110,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,18:30,19:15,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_111,London Venue,SLL_Southwark,H I I T,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,18:30,19:15,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_112,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:00,20:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_113,London Venue,SLL_Southwark,Yoga,Group Exercise,Group | Group Exercise Castle,False,12.65,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:15,20:45,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_114,London Venue,SLL_Southwark,Boxercise,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:20,20:20,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_115,London Venue,SLL_Southwark,Group Cycle,Group Exercise,Group | Group Exercise Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,19:30,20:30,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_116,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,20:00,21:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
SLL_Southwark_117,London Venue,SLL_Southwark,Gym Session,Gym / Fitness,Gym | Gym Castle,False,12.5,The Castle Centre,SE1 6FG,Southwark,51.4935,-0.1024,21:00,22:00,Monday,1,False,https://southwarkleisure.co.uk/centres/the-castle-centre/
