survey_year,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress
2020-21,City of London,Age9,35-44,38.8,22.3,38.9,70,7.0,False
2020-21,City of London,Age9,45-54,47.5,10.0,42.5,44,4.0,False
2020-21,City of London,Age9,55-64,61.6,4.9,33.5,33,2.5,False
2020-21,City of London,Age9,65-74,48.1,2.1,49.8,44,3.3,False
2020-21,City of London,Age9,75-84,7.2,0.0,92.8,17,2.0,True
2020-21,City of London,Age9,85+,0.0,32.0,68.0,3,0.2,True
2020-21,Croydon,Age9,16-24,53.4,10.0,36.6,42,128.7,False
2020-21,Croydon,Age9,25-34,67.5,10.8,21.7,93,248.6,False
2020-21,Croydon,Age9,35-44,66.5,8.3,25.2,104,234.5,False
2020-21,Croydon,Age9,45-54,69.8,10.6,19.5,71,182.4,False
2020-21,Croydon,Age9,55-64,54.5,19.2,26.3,82,165.2,False
2020-21,Croydon,Age9,65-74,65.8,18.1,16.2,61,99.4,False
2020-21,Croydon,Age9,75-84,55.6,13.5,30.9,43,87.8,False
2020-21,Croydon,Age9,85+,46.2,0.0,53.8,5,9.3,True
2020-21,Ealing,Age9,16-24,68.8,3.8,27.4,35,127.9,False
2020-21,Ealing,Age9,25-34,60.3,9.1,30.6,104,244.5,False
2020-21,Ealing,Age9,35-44,58.1,20.7,21.2,85,164.8,False
2020-21,Ealing,Age9,45-54,64.3,10.4,25.3,95,178.6,False
2020-21,Ealing,Age9,55-64,66.2,9.0,24.7,89,157.3,False
2020-21,Ealing,Age9,65-74,57.7,2.5,39.8,67,105.6,False
2020-21,Ealing,Age9,75-84,43.6,18.9,37.6,24,43.1,True
2020-21,Ealing,Age9,85+,48.2,0.0,51.8,3,4.6,True
2020-21,Enfield,Age9,16-24,70.8,5.0,24.2,44,128.8,False
2020-21,Enfield,Age9,25-34,65.7,15.5,18.8,49,132.1,False
2020-21,Enfield,Age9,35-44,62.5,12.2,25.3,96,203.4,False
2020-21,Enfield,Age9,45-54,62.7,8.2,29.2,104,219.5,False
2020-21,Enfield,Age9,55-64,59.4,17.9,22.7,94,173.1,False
2020-21,Enfield,Age9,65-74,58.9,18.4,22.7,67,85.5,False
2020-21,Enfield,Age9,75-84,51.9,5.3,42.8,26,54.9,True
2020-21,Enfield,Age9,85+,0.0,0.0,100.0,3,3.5,True
2020-21,Greenwich,Age9,16-24,68.6,7.6,23.8,38,88.3,False
2020-21,Greenwich,Age9,25-34,71.5,6.6,21.8,104,213.5,False
2020-21,Greenwich,Age9,35-44,62.7,10.4,26.9,106,216.2,False
2020-21,Greenwich,Age9,45-54,57.6,5.9,36.5,85,133.9,False
2020-21,Greenwich,Age9,55-64,74.7,6.4,18.9,62,95.9,False
2020-21,Greenwich,Age9,65-74,75.0,7.4,17.6,67,82.9,False
2020-21,Greenwich,Age9,75-84,59.9,10.1,30.0,24,36.2,True
2020-21,Greenwich,Age9,85+,29.7,0.0,70.3,5,9.6,True
2020-21,Hackney,Age9,16-24,70.7,0.3,29.1,55,155.6,False
2020-21,Hackney,Age9,25-34,79.7,6.5,13.8,131,267.2,False
2020-21,Hackney,Age9,35-44,67.8,12.9,19.2,86,150.2,False
2020-21,Hackney,Age9,45-54,68.1,6.8,25.1,70,98.9,False
2020-21,Hackney,Age9,55-64,59.0,5.5,35.5,62,83.3,False
2020-21,Hackney,Age9,65-74,61.8,7.3,30.9,57,76.2,False
2020-21,Hackney,Age9,75-84,42.6,5.4,52.0,14,20.2,True
2020-21,Hackney,Age9,85+,24.4,0.0,75.6,5,13.3,True
2020-21,Hammersmith and Fulham,Age9,16-24,69.4,7.2,23.4,46,78.0,False
2020-21,Hammersmith and Fulham,Age9,25-34,74.2,9.2,16.7,106,163.2,False
2020-21,Hammersmith and Fulham,Age9,35-44,88.6,4.3,7.1,84,119.7,False
2020-21,Hammersmith and Fulham,Age9,45-54,76.5,5.6,18.0,75,80.9,False
2020-21,Hammersmith and Fulham,Age9,55-64,72.6,9.5,17.9,73,61.2,False
2020-21,Hammersmith and Fulham,Age9,65-74,67.4,8.6,23.9,56,51.8,False
2020-21,Hammersmith and Fulham,Age9,75-84,63.9,17.6,18.5,27,30.8,True
2020-21,Hammersmith and Fulham,Age9,85+,50.0,15.3,34.7,6,9.4,True
2020-21,Haringey,Age9,16-24,70.1,6.3,23.6,47,131.2,False
2020-21,Haringey,Age9,25-34,67.0,11.5,21.5,82,152.6,False
2020-21,Haringey,Age9,35-44,67.9,12.5,19.6,90,159.5,False
2020-21,Haringey,Age9,45-54,68.2,9.9,21.9,91,144.2,False
2020-21,Haringey,Age9,55-64,65.7,14.7,19.7,76,110.0,False
2020-21,Haringey,Age9,65-74,69.2,9.1,21.7,63,73.6,False
2020-21,Haringey,Age9,75-84,41.2,2.8,56.0,25,47.8,True
2020-21,Haringey,Age9,85+,35.3,35.2,29.5,6,7.3,True
2020-21,Harrow,Age9,16-24,56.6,15.3,28.1,48,117.1,False
2020-21,Harrow,Age9,25-34,59.2,12.4,28.3,56,118.7,False
2020-21,Harrow,Age9,35-44,53.8,14.3,31.9,104,165.0,False
2020-21,Harrow,Age9,45-54,64.3,12.5,23.2,86,127.0,False
2020-21,Harrow,Age9,55-64,66.7,13.3,20.0,93,117.0,False
2020-21,Harrow,Age9,65-74,63.4,2.5,34.2,55,61.7,False
2020-21,Harrow,Age9,75-84,63.6,9.7,26.7,38,50.4,False
2020-21,Harrow,Age9,85+,68.1,0.0,31.9,11,11.7,True
2020-21,Havering,Age9,16-24,51.5,16.4,32.1,19,44.9,True
2020-21,Havering,Age9,25-34,43.1,12.1,44.8,61,111.3,False
2020-21,Havering,Age9,35-44,72.1,7.7,20.2,68,133.7,False
2020-21,Havering,Age9,45-54,69.4,7.7,22.8,74,138.0,False
2020-21,Havering,Age9,55-64,60.5,17.9,21.5,90,148.9,False
2020-21,Havering,Age9,65-74,69.6,14.9,15.5,101,128.2,False
2020-21,Havering,Age9,75-84,66.0,4.6,29.5,41,70.7,False
2020-21,Havering,Age9,85+,17.0,5.6,77.4,13,24.7,True
2020-21,Hillingdon,Age9,16-24,57.2,0.0,42.8,31,77.5,False
2020-21,Hillingdon,Age9,25-34,61.7,12.8,25.6,60,138.0,False
2020-21,Hillingdon,Age9,35-44,54.3,10.7,35.0,106,209.7,False
2020-21,Hillingdon,Age9,45-54,55.7,11.7,32.7,97,181.2,False
2020-21,Hillingdon,Age9,55-64,53.3,16.3,30.4,71,130.5,False
2020-21,Hillingdon,Age9,65-74,68.4,9.3,22.3,71,101.5,False
2020-21,Hillingdon,Age9,75-84,40.5,8.0,51.5,39,67.1,False
2020-21,Hillingdon,Age9,85+,45.3,21.2,33.5,9,12.3,True
2020-21,Hounslow,Age9,16-24,50.3,14.7,35.0,38,81.4,False
2020-21,Hounslow,Age9,25-34,56.4,14.9,28.7,71,140.8,False
2020-21,Hounslow,Age9,35-44,56.2,12.2,31.6,125,202.8,False
2020-21,Hounslow,Age9,45-54,59.6,15.5,24.9,113,159.4,False
2020-21,Hounslow,Age9,55-64,65.8,15.9,18.3,98,140.2,False
2020-21,Hounslow,Age9,65-74,63.1,2.1,34.8,58,54.5,False
2020-21,Hounslow,Age9,75-84,43.1,6.4,50.5,28,39.0,True
2020-21,Hounslow,Age9,85+,66.4,0.0,33.6,5,5.5,True
2020-21,Islington,Age9,16-24,70.1,15.3,14.6,51,112.9,False
2020-21,Islington,Age9,25-34,81.8,9.0,9.1,154,244.4,False
2020-21,Islington,Age9,35-44,71.6,7.0,21.4,95,146.6,False
2020-21,Islington,Age9,45-54,82.8,10.7,6.4,80,104.8,False
2020-21,Islington,Age9,55-64,70.0,7.1,22.9,80,91.2,False
2020-21,Islington,Age9,65-74,60.9,8.9,30.2,40,49.6,False
2020-21,Islington,Age9,75-84,39.5,12.4,48.1,19,34.5,True
2020-21,Islington,Age9,85+,50.0,0.0,50.0,4,6.4,True
2020-21,Kensington and Chelsea,Age9,16-24,75.5,5.6,18.8,33,63.9,False
2020-21,Kensington and Chelsea,Age9,25-34,64.9,12.5,22.6,55,58.4,False
2020-21,Kensington and Chelsea,Age9,35-44,60.6,16.6,22.9,79,74.6,False
2020-21,Kensington and Chelsea,Age9,45-54,82.3,3.6,14.1,105,105.8,False
2020-21,Kensington and Chelsea,Age9,55-64,67.5,18.5,14.1,97,79.0,False
2020-21,Kensington and Chelsea,Age9,65-74,63.1,8.0,28.8,75,64.8,False
2020-21,Kensington and Chelsea,Age9,75-84,59.8,1.5,38.7,44,46.8,False
2020-21,Kensington and Chelsea,Age9,85+,18.9,7.7,73.4,10,8.3,True
2020-21,Kingston upon Thames,Age9,16-24,77.8,12.9,9.3,29,66.8,True
2020-21,Kingston upon Thames,Age9,25-34,76.4,6.0,17.6,69,86.7,False
2020-21,Kingston upon Thames,Age9,35-44,70.2,13.5,16.3,89,102.5,False
2020-21,Kingston upon Thames,Age9,45-54,67.9,11.3,20.8,99,119.8,False
2020-21,Kingston upon Thames,Age9,55-64,68.7,8.4,22.9,85,77.8,False
2020-21,Kingston upon Thames,Age9,65-74,73.1,6.2,20.7,60,51.5,False
2020-21,Kingston upon Thames,Age9,75-84,54.6,7.5,38.0,36,41.9,False
2020-21,Kingston upon Thames,Age9,85+,23.7,9.2,67.1,9,10.9,True
2020-21,Lambeth,Age9,16-24,79.0,2.4,18.5,54,159.3,False
2020-21,Lambeth,Age9,25-34,75.9,13.0,11.2,144,326.1,False
2020-21,Lambeth,Age9,35-44,68.0,8.5,23.5,115,199.9,False
2020-21,Lambeth,Age9,45-54,60.3,16.7,23.0,75,137.9,False
2020-21,Lambeth,Age9,55-64,84.8,2.9,12.3,68,107.7,False
2020-21,Lambeth,Age9,65-74,66.0,4.4,29.6,36,43.4,False
2020-21,Lambeth,Age9,75-84,68.4,6.4,25.2,24,50.8,True
2020-21,Lambeth,Age9,85+,0.0,0.0,100.0,2,3.2,True
2020-21,Lewisham,Age9,16-24,58.7,14.8,26.6,28,86.1,True
2020-21,Lewisham,Age9,25-34,78.8,10.3,10.9,97,217.3,False
2020-21,Lewisham,Age9,35-44,77.7,11.0,11.3,131,270.4,False
2020-21,Lewisham,Age9,45-54,72.6,9.0,18.4,96,171.6,False
2020-21,Lewisham,Age9,55-64,66.1,14.5,19.4,62,85.0,False
2020-21,Lewisham,Age9,65-74,75.4,11.4,13.2,49,60.0,False
2020-21,Lewisham,Age9,75-84,22.8,21.8,55.4,16,35.8,True
2020-21,Lewisham,Age9,85+,0.0,45.3,54.7,7,15.0,True
2020-21,Merton,Age9,16-24,79.7,12.3,8.0,29,81.0,True
2020-21,Merton,Age9,25-34,77.6,6.6,15.8,74,107.4,False
2020-21,Merton,Age9,35-44,70.1,9.2,20.7,101,134.6,False
2020-21,Merton,Age9,45-54,67.2,12.4,20.5,103,125.8,False
2020-21,Merton,Age9,55-64,72.3,17.9,9.8,78,84.0,False
2020-21,Merton,Age9,65-74,62.0,16.6,21.4,61,51.6,False
2020-21,Merton,Age9,75-84,40.2,15.6,44.2,30,36.2,False
2020-21,Merton,Age9,85+,21.5,12.0,66.4,11,10.6,True
2020-21,Newham,Age9,16-24,48.5,18.3,33.2,62,191.3,False
2020-21,Newham,Age9,25-34,67.1,7.3,25.6,141,298.8,False
2020-21,Newham,Age9,35-44,63.8,9.5,26.7,124,259.1,False
2020-21,Newham,Age9,45-54,62.3,14.0,23.7,67,113.6,False
2020-21,Newham,Age9,55-64,52.5,5.2,42.3,56,105.1,False
2020-21,Newham,Age9,65-74,32.3,18.3,49.4,32,40.5,False
2020-21,Newham,Age9,75-84,29.1,10.1,60.8,18,24.6,True
2020-21,Newham,Age9,85+,0.0,0.0,100.0,2,2.3,True
2020-21,Redbridge,Age9,16-24,62.5,12.5,25.0,41,119.6,False
2020-21,Redbridge,Age9,25-34,61.1,17.3,21.6,90,175.4,False
2020-21,Redbridge,Age9,35-44,65.5,10.9,23.6,99,191.7,False
2020-21,Redbridge,Age9,45-54,46.1,6.2,47.7,92,177.5,False
2020-21,Redbridge,Age9,55-64,61.7,12.7,25.6,70,97.4,False
2020-21,Redbridge,Age9,65-74,55.8,6.1,38.0,77,92.6,False
2020-21,Redbridge,Age9,75-84,48.1,11.5,40.4,31,54.2,False
2020-21,Redbridge,Age9,85+,19.3,9.0,71.7,8,7.4,True
2020-21,Richmond upon Thames,Age9,16-24,81.3,3.2,15.5,27,73.5,True
2020-21,Richmond upon Thames,Age9,25-34,77.6,12.9,9.5,51,69.8,False
2020-21,Richmond upon Thames,Age9,35-44,72.2,13.0,14.7,85,108.8,False
2020-21,Richmond upon Thames,Age9,45-54,76.4,7.8,15.8,107,135.7,False
2020-21,Richmond upon Thames,Age9,55-64,87.2,1.7,11.2,93,85.1,False
2020-21,Richmond upon Thames,Age9,65-74,74.7,7.8,17.5,73,65.3,False
2020-21,Richmond upon Thames,Age9,75-84,53.5,11.4,35.1,53,73.4,False
2020-21,Richmond upon Thames,Age9,85+,19.8,0.0,80.2,4,4.0,True
2020-21,Southwark,Age9,16-24,74.7,4.9,20.4,54,157.0,False
2020-21,Southwark,Age9,25-34,79.9,7.2,13.0,135,318.4,False
2020-21,Southwark,Age9,35-44,75.4,5.8,18.7,105,218.2,False
2020-21,Southwark,Age9,45-54,54.5,15.0,30.5,72,103.9,False
2020-21,Southwark,Age9,55-64,72.8,7.3,19.9,57,100.6,False
2020-21,Southwark,Age9,65-74,62.5,6.3,31.2,42,61.1,False
2020-21,Southwark,Age9,75-84,49.7,7.1,43.2,19,29.2,True
2020-21,Southwark,Age9,85+,0.0,0.0,100.0,5,10.1,True
2020-21,Sutton,Age9,16-24,79.5,1.3,19.2,31,63.3,False
2020-21,Sutton,Age9,25-34,73.0,4.3,22.7,65,88.5,False
2020-21,Sutton,Age9,35-44,62.0,13.7,24.3,111,124.0,False
2020-21,Sutton,Age9,45-54,56.0,10.1,33.9,106,123.8,False
2020-21,Sutton,Age9,55-64,56.2,16.8,27.0,69,85.4,False
2020-21,Sutton,Age9,65-74,62.1,7.1,30.8,86,71.8,False
2020-21,Sutton,Age9,75-84,47.8,12.3,40.0,49,55.1,False
2020-21,Sutton,Age9,85+,30.0,0.0,70.0,11,8.7,True
2020-21,Tower Hamlets,Age9,16-24,55.0,13.4,31.6,68,169.8,False
2020-21,Tower Hamlets,Age9,25-34,61.1,17.6,21.3,181,383.0,False
2020-21,Tower Hamlets,Age9,35-44,66.5,6.8,26.8,102,208.6,False
2020-21,Tower Hamlets,Age9,45-54,47.3,6.3,46.4,64,113.7,False
2020-21,Tower Hamlets,Age9,55-64,74.8,8.4,16.8,49,78.1,False
2020-21,Tower Hamlets,Age9,65-74,19.7,19.7,60.6,11,17.0,True
2020-21,Tower Hamlets,Age9,75-84,37.8,0.0,62.2,4,8.4,True
2020-21,Tower Hamlets,Age9,85+,0.0,16.0,84.0,5,7.3,True
2020-21,Waltham Forest,Age9,16-24,58.8,14.0,27.3,39,103.2,False
2020-21,Waltham Forest,Age9,25-34,70.1,9.9,20.0,114,198.2,False
2020-21,Waltham Forest,Age9,35-44,62.2,14.0,23.8,136,241.6,False
2020-21,Waltham Forest,Age9,45-54,60.3,16.1,23.7,81,109.8,False
2020-21,Waltham Forest,Age9,55-64,58.1,11.5,30.4,65,103.2,False
2020-21,Waltham Forest,Age9,65-74,46.6,17.7,35.7,38,43.1,False
2020-21,Waltham Forest,Age9,75-84,54.2,14.7,31.1,24,34.3,True
2020-21,Waltham Forest,Age9,85+,12.8,50.0,37.2,4,9.0,True
2020-21,Wandsworth,Age9,16-24,74.6,4.7,20.7,35,118.3,False
2020-21,Wandsworth,Age9,25-34,79.0,8.2,12.8,156,362.0,False
2020-21,Wandsworth,Age9,35-44,80.0,8.2,11.8,109,209.2,False
2020-21,Wandsworth,Age9,45-54,73.1,7.5,19.4,81,125.7,False
2020-21,Wandsworth,Age9,55-64,79.0,2.7,18.3,68,116.7,False
2020-21,Wandsworth,Age9,65-74,68.4,5.5,26.1,43,67.5,False
2020-21,Wandsworth,Age9,75-84,54.4,7.8,37.9,26,48.1,True
2020-21,Wandsworth,Age9,85+,53.9,22.7,23.3,4,5.2,True
2020-21,Westminster,Age9,16-24,52.9,21.9,25.2,51,132.0,False
2020-21,Westminster,Age9,25-34,63.5,15.9,20.6,107,225.4,False
2020-21,Westminster,Age9,35-44,75.7,12.4,11.8,64,124.8,False
2020-21,Westminster,Age9,45-54,69.2,11.0,19.7,67,92.8,False
2020-21,Westminster,Age9,55-64,56.1,10.2,33.7,69,89.2,False
2020-21,Westminster,Age9,65-74,80.2,8.8,11.0,81,117.4,False
2020-21,Westminster,Age9,75-84,53.4,15.1,31.5,41,60.7,False
2020-21,Westminster,Age9,85+,0.0,0.0,100.0,5,11.3,True
2020-21,London,Gend3,Female,63.1,11.2,25.7,9040,13858.4,False
2020-21,London,Gend3,Male,66.9,10.0,23.0,7179,13663.7,False
2020-21,London,Gend3,Other,56.1,16.8,27.0,84,170.6,False
2020-21,Barking and Dagenham,Gend3,Female,49.6,14.0,36.4,312,329.2,False
2020-21,Barking and Dagenham,Gend3,Male,58.1,10.1,31.7,201,280.6,False
2020-21,Barking and Dagenham,Gend3,Other,65.6,0.0,34.4,3,1.3,True
2020-21,Barnet,Gend3,Female,64.8,12.5,22.7,281,575.0,False
2020-21,Barnet,Gend3,Male,65.9,11.3,22.9,229,628.2,False
2020-21,Barnet,Gend3,Other,0.0,0.0,100.0,1,0.8,True
2020-21,Bexley,Gend3,Female,60.2,16.3,23.5,270,382.1,False
2020-21,Bexley,Gend3,Male,59.8,11.1,29.1,221,382.3,False
2020-21,Bexley,Gend3,Other,5.0,85.0,10.0,4,9.5,True
2020-21,Brent,Gend3,Female,56.4,14.7,28.9,290,509.6,False
2020-21,Brent,Gend3,Male,58.0,8.7,33.3,213,483.1,False
2020-21,Brent,Gend3,Other,100.0,0.0,0.0,2,3.8,True
2020-21,Bromley,Gend3,Female,70.7,11.2,18.1,279,566.2,False
2020-21,Bromley,Gend3,Male,70.1,9.0,20.9,213,480.5,False
2020-21,Bromley,Gend3,Other,100.0,0.0,0.0,2,6.9,True
2020-21,Camden,Gend3,Female,68.6,8.7,22.7,281,401.8,False
2020-21,Camden,Gend3,Male,70.7,8.9,20.4,218,461.2,False
2020-21,Camden,Gend3,Other,48.8,5.1,46.1,6,18.6,True
2020-21,City of London,Gend3,Female,38.2,11.7,50.0,144,13.3,False
2020-21,City of London,Gend3,Male,55.0,15.4,29.6,166,19.3,False
2020-21,City of London,Gend3,Other,37.6,0.0,62.4,2,0.1,True
2020-21,Croydon,Gend3,Female,61.8,12.5,25.7,274,597.7,False
2020-21,Croydon,Gend3,Male,64.9,11.5,23.6,226,559.3,False
2020-21,Croydon,Gend3,Other,0.0,36.2,63.8,3,2.9,True
2020-21,Ealing,Gend3,Female,57.8,9.7,32.5,270,490.5,False
2020-21,Ealing,Gend3,Male,64.4,9.8,25.7,232,530.4,False
2020-21,Ealing,Gend3,Other,53.6,29.2,17.3,6,16.6,True
2020-21,Enfield,Gend3,Female,56.4,13.3,30.2,287,534.9,False
2020-21,Enfield,Gend3,Male,69.3,10.1,20.5,201,471.4,False
2020-21,Greenwich,Gend3,Female,67.1,6.8,26.1,286,509.0,False
2020-21,Greenwich,Gend3,Male,64.9,9.1,25.9,202,354.7,False
2020-21,Greenwich,Gend3,Other,100.0,0.0,0.0,5,14.6,True
2020-21,Hackney,Gend3,Female,71.0,7.9,21.2,292,488.3,False
2020-21,Hackney,Gend3,Male,67.1,5.1,27.8,189,372.2,False
2020-21,Hackney,Gend3,Other,62.2,0.0,37.8,3,7.5,True
2020-21,Hammersmith and Fulham,Gend3,Female,75.4,8.8,15.9,270,322.2,False
2020-21,Hammersmith and Fulham,Gend3,Male,74.5,7.3,18.3,207,277.7,False
2020-21,Haringey,Gend3,Female,60.6,10.5,28.9,266,406.4,False
2020-21,Haringey,Gend3,Male,70.6,11.3,18.1,213,416.6,False
2020-21,Haringey,Gend3,Other,78.3,0.0,21.7,4,7.5,True
2020-21,Harrow,Gend3,Female,60.3,11.2,28.5,272,370.4,False
2020-21,Harrow,Gend3,Male,60.9,13.3,25.7,222,405.1,False
2020-21,Harrow,Gend3,Other,0.0,0.0,100.0,1,0.5,True
2020-21,Havering,Gend3,Female,60.6,13.9,25.5,256,405.7,False
2020-21,Havering,Gend3,Male,62.7,9.0,28.3,213,396.0,False
2020-21,Havering,Gend3,Other,0.0,0.0,100.0,3,3.2,True
2020-21,Hillingdon,Gend3,Female,51.6,12.8,35.6,260,439.9,False
2020-21,Hillingdon,Gend3,Male,60.8,8.9,30.3,227,485.1,False
2020-21,Hillingdon,Gend3,Other,100.0,0.0,0.0,1,3.3,True
2020-21,Hounslow,Gend3,Female,54.8,13.9,31.3,285,379.6,False
2020-21,Hounslow,Gend3,Male,60.5,12.6,26.9,246,440.2,False
2020-21,Hounslow,Gend3,Other,100.0,0.0,0.0,3,2.4,True
2020-21,Islington,Gend3,Female,71.0,10.8,18.2,301,430.8,False
2020-21,Islington,Gend3,Male,77.6,7.3,15.1,219,351.7,False
2020-21,Islington,Gend3,Other,37.8,46.8,15.4,4,8.2,True
2020-21,Kensington and Chelsea,Gend3,Female,69.6,6.6,23.8,265,243.1,False
2020-21,Kensington and Chelsea,Gend3,Male,66.9,12.4,20.7,234,258.9,False
2020-21,Kensington and Chelsea,Gend3,Other,0.0,0.0,100.0,1,0.3,True
2020-21,Kingston upon Thames,Gend3,Female,68.2,9.1,22.7,266,283.7,False
2020-21,Kingston upon Thames,Gend3,Male,71.6,9.8,18.6,209,267.2,False
2020-21,Kingston upon Thames,Gend3,Other,55.7,36.6,7.7,3,8.1,True
2020-21,Lambeth,Gend3,Female,72.5,7.1,20.4,292,485.2,False
2020-21,Lambeth,Gend3,Male,71.8,11.6,16.7,224,532.9,False
2020-21,Lambeth,Gend3,Other,76.6,8.0,15.4,6,14.4,True
2020-21,Lewisham,Gend3,Female,69.8,11.3,18.8,266,453.7,False
2020-21,Lewisham,Gend3,Male,72.6,12.6,14.8,218,488.8,False
2020-21,Lewisham,Gend3,Other,19.8,72.9,7.2,5,6.2,True
2020-21,Merton,Gend3,Female,65.0,13.5,21.5,266,301.1,False
2020-21,Merton,Gend3,Male,72.8,10.2,17.0,222,330.2,False
2020-21,Merton,Gend3,Other,37.6,31.8,30.7,3,4.1,True
2020-21,Newham,Gend3,Female,59.7,12.9,27.4,270,488.5,False
2020-21,Newham,Gend3,Male,57.2,9.1,33.6,230,544.0,False
2020-21,Newham,Gend3,Other,40.5,0.0,59.5,3,5.0,True
2020-21,Redbridge,Gend3,Female,53.1,13.4,33.5,274,423.2,False
2020-21,Redbridge,Gend3,Male,61.5,9.2,29.2,233,491.3,False
2020-21,Redbridge,Gend3,Other,100.0,0.0,0.0,1,1.2,True
2020-21,Richmond upon Thames,Gend3,Female,70.1,6.8,23.1,268,299.2,False
2020-21,Richmond upon Thames,Gend3,Male,78.8,9.7,11.5,226,315.1,False
2020-21,Richmond upon Thames,Gend3,Other,0.0,0.0,100.0,1,4.0,True
2020-21,Southwark,Gend3,Female,66.5,8.4,25.0,280,520.7,False
2020-21,Southwark,Gend3,Male,76.7,5.9,17.4,211,477.4,False
2020-21,Southwark,Gend3,Other,93.1,0.0,6.9,3,8.9,True
