session_id,provider_group,source_operator,name,activity_type,activity_raw,borough,location_name,street_address,postcode,latitude,longitude,start_time,end_time,days_of_week,is_free,price_gbp,session_count,is_online,url,first_session_id,source_file
B_11799,Better,Better,Core Conditioning Sat 13:15,Personal Training,Core Stability,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,13:15,14:00,Saturday,False,9.85,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_11799,session_series_summary_cleaned.csv
B_12732,Better,Better,Power Pump Wed 19:50,Personal Training,Pump Fx,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,19:50,20:45,Wednesday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_12732,session_series_summary_cleaned.csv
B_13368,Better,Better,Power Pump Mon 20:00,Personal Training,Pump Fx,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,20:00,20:50,Monday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_13368,session_series_summary_cleaned.csv
B_12735,Better,Better,Functional Fitness Thu 07:15,Personal Training,Functional Fitness,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,07:15,08:00,Thursday,False,4.0,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_12735,session_series_summary_cleaned.csv
B_11754,Better,Better,Body Conditioning Tue 18:30,Personal Training,Body Conditioning,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,18:30,19:25,Tuesday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_11754,session_series_summary_cleaned.csv
B_11760,Better,Better,Pilates Mon 19:15,"Yoga, Pilates & Studio",Pilates,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,19:15,20:10,Monday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_11760,session_series_summary_cleaned.csv
B_12737,Better,Better,"Legs, Bums and Tums Thu 18:00",Personal Training,Legs Bums And Tums,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,18:00,19:00,Thursday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_12737,session_series_summary_cleaned.csv
B_12794,Better,Better,Group Cycle Wed 18:00,Cycling,Indoor Cycling,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,18:00,18:45,Wednesday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_12794,session_series_summary_cleaned.csv
B_11764,Better,Better,Dance Fitness Sat 12:15,"Yoga, Pilates & Studio",Dance Fitness,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,12:15,13:10,Saturday,False,9.85,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_11764,session_series_summary_cleaned.csv
B_11761,Better,Better,Pilates Tue 19:30,"Yoga, Pilates & Studio",Pilates,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,19:30,20:25,Tuesday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_11761,session_series_summary_cleaned.csv
B_13690,Better,Better,Combat Tue 20:15,Personal Training,Body Combat™,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,20:15,21:00,Tuesday,False,10.0,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_13690,session_series_summary_cleaned.csv
B_1810,Better,Better,Body Conditioning Wed 19:15,Personal Training,Body Conditioning,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,19:15,20:10,Wednesday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_1810,session_series_summary_cleaned.csv
B_6128,Better,Better,HIIT Mon 18:45,Personal Training,HIIT,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,18:45,19:30,Monday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_6128,session_series_summary_cleaned.csv
B_4692,Better,Better,Group Cycle Thu 12:45,Cycling,Indoor Cycling,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,12:45,13:25,Thursday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_4692,session_series_summary_cleaned.csv
B_13844,Better,Better,"Legs, Bums and Tums Sun 12:00",Personal Training,Legs Bums And Tums,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,12:00,13:00,Sunday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_13844,session_series_summary_cleaned.csv
B_12615,Better,Better,Pilates Sat 09:00,"Yoga, Pilates & Studio",Pilates,Lambeth,Herne Hill Lifestyle Centre,,SE24 0AG,51.4563048,-0.1002302,09:00,10:00,Saturday,False,9.4,,,https://bookings.better.org.uk/location/herne-hill-lifestyle/fitness-classes-c,B_12615,session_series_summary_cleaned.csv
B_12924,Better,Better,Group Cycle Wed 12:00,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,12:00,12:45,Wednesday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_12924,session_series_summary_cleaned.csv
B_2207,Better,Better,Group Cycle Sun 09:15,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,09:15,10:00,Sunday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2207,session_series_summary_cleaned.csv
B_2237,Better,Better,Group Cycle Tue 18:30,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,18:30,19:15,Tuesday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2237,session_series_summary_cleaned.csv
B_2240,Better,Better,Group Cycle Tue 20:00,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,20:00,20:45,Tuesday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2240,session_series_summary_cleaned.csv
B_2242,Better,Better,Group Cycle Fri 07:00,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,07:00,07:45,Friday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2242,session_series_summary_cleaned.csv
B_6778,Better,Better,Group Cycle Fri 13:00,Cycling,Indoor Cycling,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,13:00,13:45,Friday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_6778,session_series_summary_cleaned.csv
B_20177,Better,Better,Mindfulness Basics Wed 12:00,Personal Training,Group Exercise,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,12:00,12:30,Wednesday,False,10.0,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_20177,session_series_summary_cleaned.csv
B_2248,Better,Better,Aqua Aerobics Mon 09:30,Swimming,Aqua Aerobics,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,09:30,10:15,Monday,False,12.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2248,session_series_summary_cleaned.csv
B_2251,Better,Better,Aqua Aerobics Mon 19:15,Swimming,Aqua Aerobics,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,19:15,20:00,Monday,False,12.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_2251,session_series_summary_cleaned.csv
B_3371,Better,Better,Aqua Aerobics Tue 12:10,Swimming,Aqua Aerobics,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,12:10,12:55,Tuesday,False,12.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_3371,session_series_summary_cleaned.csv
B_7105,Better,Better,Aqua Aerobics Thu 19:15,Swimming,Aqua Aerobics,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,19:15,20:00,Thursday,False,12.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_7105,session_series_summary_cleaned.csv
B_21807,Better,Better,Aerobics Basics Tue 11:30,Personal Training,Aerobics,Hackney,Britannia Leisure Centre,,N1 5FT,51.5377218,-0.0970473,11:30,12:30,Tuesday,False,10.0,,,https://bookings.better.org.uk/location/britannia-leisure-centre/fitness-classes-c,B_21807,session_series_summary_cleaned.csv
B_11227,Better,Better,Adult Swimming Lessons - Beginner/Improver 60+ Tue 09:05,Swimming,Swimming Lessons,Lewisham,Forest Hill Pools,,SE23 3HZ,51.4414858,-0.0491513,09:05,09:50,Tuesday,,,,,https://bookings.better.org.uk/location/forest-hill-pools/swim-doctor,B_11227,session_series_summary_cleaned.csv
B_13177,Better,Better,Active for Life - Swimming for Disabled Adults Mon 11:00,Swimming,Swimming,Kensington and Chelsea,Kensington Leisure Centre,,W10 6EX,51.5230766,-0.2176568,11:00,12:00,Monday,True,0.0,,,https://bookings.better.org.uk/location/kensington-leisure-centre/active-for-life,B_13177,session_series_summary_cleaned.csv
B_13179,Better,Better,Active for Life - Women Only Power and Pump Mon 09:45,Personal Training,Group Exercise,Kensington and Chelsea,Kensington Leisure Centre,,W10 6EX,51.5230766,-0.2176568,09:45,10:45,Monday,True,0.0,,,https://bookings.better.org.uk/location/kensington-leisure-centre/active-for-life,B_13179,session_series_summary_cleaned.csv
B_24900,Better,Better,Zumba Wed 10:00,Personal Training,Zumba®,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,10:00,10:50,Wednesday,False,7.3,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_24900,session_series_summary_cleaned.csv
B_9481,Better,Better,Swim for 60+ Mon 14:00,Swimming,Swimming,Greenwich,The Eltham Centre,,SE9 1HA,51.4451387,0.0548051,14:00,15:00,Monday,,,,,https://bookings.better.org.uk/location/eltham-centre/swim-for-60,B_9481,session_series_summary_cleaned.csv
B_10260,Better,Better,Strength and Conditioning Junior Wed 16:00,Personal Training,Body Conditioning,Bexley,Better Gym Bexleyheath,,DA6 8DT,51.4551736,0.1388193,16:00,16:30,Wednesday,False,10.0,,,https://bookings.better.org.uk/location/gym-bexleyheath/junior-fitness-classes,B_10260,session_series_summary_cleaned.csv
B_19670,Better,Better,Group Cycle Mon 07:00,Cycling,Indoor Cycling,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,07:00,07:45,Monday,False,10.0,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_19670,session_series_summary_cleaned.csv
B_10159,Better,Better,Yoga Fri 11:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,11:00,11:55,Friday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_10159,session_series_summary_cleaned.csv
B_128,Better,Better,Yoga Tue 19:15,"Yoga, Pilates & Studio",Hatha Yoga,Waltham Forest,Better Gym Walthamstow Stadium,,E4 8SJ,51.6218323,-0.0057248,19:15,19:55,Tuesday,False,12.0,,,https://bookings.better.org.uk/location/gym-walthamstow/fitness-classes-c,B_128,session_series_summary_cleaned.csv
B_13665,Better,Better,Yoga Tue 20:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,20:00,21:00,Tuesday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_13665,session_series_summary_cleaned.csv
B_2212,Better,Better,Yoga Mon 18:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,18:00,18:55,Monday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_2212,session_series_summary_cleaned.csv
B_2213,Better,Better,Yoga Wed 13:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,13:00,13:55,Wednesday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_2213,session_series_summary_cleaned.csv
B_2216,Better,Better,Yoga Sun 11:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,11:00,11:55,Sunday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_2216,session_series_summary_cleaned.csv
B_3011,Better,Better,Yoga Wed 19:15,"Yoga, Pilates & Studio",Hatha Yoga,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,19:15,20:00,Wednesday,False,10.0,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_3011,session_series_summary_cleaned.csv
B_8338,Better,Better,Yoga Thu 13:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,13:00,13:55,Thursday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_8338,session_series_summary_cleaned.csv
B_8555,Better,Better,Yoga Sat 09:00,"Yoga, Pilates & Studio",Hatha Yoga,Lambeth,West Norwood Health and Leisure Centre,,SE27 0DF,51.4305427,-0.1023126,09:00,09:55,Saturday,False,9.85,,,https://bookings.better.org.uk/location/west-norwood-health-and-leisure-centre/fitness-classes-c,B_8555,session_series_summary_cleaned.csv
B_18516,Better,Better,Squash League Tue 18:20,Racquet Sports,Squash,Camden,Oasis Sport Centre,,WC2H 9AG,51.5133603,-0.1273492,18:20,20:20,Tuesday,False,10.65,,,https://bookings.better.org.uk/location/oasis-sports-centre/adult-group-sessions,B_18516,session_series_summary_cleaned.csv
B_10886,Better,Better,Strength and Conditioning Junior Wed 16:00,Personal Training,Body Conditioning,Bexley,Better Gym Sidcup,,DA14 6EH,51.4250037,0.1117751,16:00,16:30,Wednesday,False,10.0,,,https://bookings.better.org.uk/location/gym-sidcup/junior-fitness-classes,B_10886,session_series_summary_cleaned.csv
B_18392,Better,Better,Swim for 60+ Thu 10:00,Swimming,Swimming,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,10:00,11:00,Thursday,,,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/swim-for-60,B_18392,session_series_summary_cleaned.csv
B_11622,Better,Better,Pilates Basics Tue 09:00,"Yoga, Pilates & Studio",Pilates,Kensington and Chelsea,Kensington Leisure Centre,,W10 6EX,51.5230766,-0.2176568,09:00,10:00,Tuesday,False,10.0,,,https://bookings.better.org.uk/location/kensington-leisure-centre/fitness-classes-c,B_11622,session_series_summary_cleaned.csv
B_7503,Better,Better,Pilates Basics Mon 14:00,"Yoga, Pilates & Studio",Pilates,Lambeth,Clapham Leisure Centre,,SW4 6DB,51.4611107,-0.1364914,14:00,14:55,Monday,False,10.0,,,https://bookings.better.org.uk/location/clapham-leisure-centre/fitness-classes-c,B_7503,session_series_summary_cleaned.csv
B_28384,Better,Better,Football Drop In Session Mon 19:00,Team Sports,Football,Enfield,Southbury Leisure Centre,,EN1 1YP,51.6542098,-0.0680823,19:00,20:00,Monday,False,11.5,,,https://bookings.better.org.uk/location/southbury-leisure-centre/adult-group-sessions,B_28384,session_series_summary_cleaned.csv
B_2510,Better,Better,Group Cycle Thu 19:15,Cycling,Indoor Cycling,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,19:15,20:00,Thursday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_2510,session_series_summary_cleaned.csv
B_6850,Better,Better,HIIT Mon 19:00,Personal Training,HIIT,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,19:00,20:00,Monday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_6850,session_series_summary_cleaned.csv
B_7270,Better,Better,Dance Fitness Thu 18:45,"Yoga, Pilates & Studio",Dance Fitness,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,18:45,19:35,Thursday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_7270,session_series_summary_cleaned.csv
B_1633,Better,Better,Yoga Tue 17:45,"Yoga, Pilates & Studio",Hatha Yoga,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,17:45,18:45,Tuesday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_1633,session_series_summary_cleaned.csv
B_3601,Better,Better,Pilates Sun 12:15,"Yoga, Pilates & Studio",Pilates,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,12:15,13:05,Sunday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_3601,session_series_summary_cleaned.csv
B_27310,Better,Better,Aqua Aerobics Thu 11:00,Swimming,Aqua Aerobics,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,11:00,11:45,Thursday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_27310,session_series_summary_cleaned.csv
B_3006,Better,Better,Aqua Aerobics Tue 11:45,Swimming,Aqua Aerobics,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,11:45,12:30,Tuesday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_3006,session_series_summary_cleaned.csv
B_20174,Better,Better,HIIT Sat 09:15,Personal Training,HIIT,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,09:15,10:15,Saturday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_20174,session_series_summary_cleaned.csv
B_1630,Better,Better,Dance Fitness Mon 10:15,"Yoga, Pilates & Studio",Dance Fitness,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,10:15,11:15,Monday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_1630,session_series_summary_cleaned.csv
B_5895,Better,Better,Power Pump Fri 09:15,Personal Training,Pump Fx,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,09:15,10:05,Friday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_5895,session_series_summary_cleaned.csv
B_2509,Better,Better,Group Cycle Mon 19:15,Cycling,Indoor Cycling,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,19:15,20:00,Monday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_2509,session_series_summary_cleaned.csv
B_1627,Better,Better,Body Conditioning Sun 10:15,Personal Training,Body Conditioning,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,10:15,11:05,Sunday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_1627,session_series_summary_cleaned.csv
B_1628,Better,Better,Fit Beats Mon 11:15,"Yoga, Pilates & Studio",Dance Fitness,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,11:15,12:05,Monday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_1628,session_series_summary_cleaned.csv
B_18441,Better,Better,Yoga Mon 13:45,"Yoga, Pilates & Studio",Hatha Yoga,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,13:45,14:35,Monday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_18441,session_series_summary_cleaned.csv
B_1635,Better,Better,Yoga Fri 13:15,"Yoga, Pilates & Studio",Hatha Yoga,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,13:15,14:15,Friday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_1635,session_series_summary_cleaned.csv
B_20664,Better,Better,Inclusive Gym Thu 16:00,Personal Training,Gym Workout,Enfield,Southbury Leisure Centre,,EN1 1YP,51.6542098,-0.0680823,16:00,17:00,Thursday,False,3.7,,,https://bookings.better.org.uk/location/southbury-leisure-centre/adult-group-sessions,B_20664,session_series_summary_cleaned.csv
B_12500,Better,Better,Group Cycle Mon 06:45,Cycling,Indoor Cycling,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,06:45,07:15,Monday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_12500,session_series_summary_cleaned.csv
B_12502,Better,Better,"Legs, Bums and Tums Sun 09:00",Personal Training,Legs Bums And Tums,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,09:00,09:45,Sunday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_12502,session_series_summary_cleaned.csv
B_28406,Better,Better,Virtual Group Cycle Mon 07:00,Cycling,Indoor Cycling,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,07:00,07:30,Monday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/virtual-fitness-classes,B_28406,session_series_summary_cleaned.csv
B_24412,Better,Better,Power Pump Sun 11:00,Personal Training,Pump Fx,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,11:00,12:00,Sunday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_24412,session_series_summary_cleaned.csv
B_29058,Better,Better,Social Football Fri 19:00,Team Sports,Football,Islington,Sobell Leisure Centre,,N7 7NY,51.5534256,-0.118356,19:00,20:30,Friday,False,10.75,,,https://bookings.better.org.uk/location/sobell-leisure-centre/adult-group-sessions,B_29058,session_series_summary_cleaned.csv
B_29210,Better,Better,Inclusive Swim Fri 12:00,Swimming,Swimming,Newham,East Ham Leisure Centre,,E6 2RT,51.5264995,0.053874,12:00,13:00,Friday,False,2.6,,,https://bookings.better.org.uk/location/east-ham-leisure-cente/inclusive-swim,B_29210,session_series_summary_cleaned.csv
B_14683,Better,Better,Group Cycle Thu 19:15,Cycling,Indoor Cycling,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,19:15,20:00,Thursday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_14683,session_series_summary_cleaned.csv
B_30034,Better,Better,Body Conditioning Basics Wed 10:15,Personal Training,Body Conditioning,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,10:15,11:05,Wednesday,False,14.45,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_30034,session_series_summary_cleaned.csv
B_29063,Better,Better,Chair Based Exercise ( Client Funded ) Thu 10:30,Personal Training,General Fitness for Older Adults,Merton,Wimbledon Leisure Centre & Spa,,SW19 1EW,51.4241552,-0.2029208,10:30,11:00,Thursday,,,,,https://bookings.better.org.uk/location/wimbledon-leisure-centre/fitness-classes-c,B_29063,session_series_summary_cleaned.csv
B_27875,Better,Better,Junior Athletics Drop In Mon 18:30,Other / Unspecified,Athletics,Waltham Forest,Waltham Forest Feel Good Centre,,E17 5AA,51.5869039,-0.0207805,18:30,19:30,Monday,False,2.8,,,https://bookings.better.org.uk/location/waltham-forest-feel-good-centre/sports-drop-in,B_27875,session_series_summary_cleaned.csv
B_19079,Better,Better,Parkinson's Table Tennis Tue 14:00,Racquet Sports,Table Tennis,Enfield,Southbury Leisure Centre,,EN1 1YP,51.6542098,-0.0680823,14:00,15:00,Tuesday,False,3.7,,,https://bookings.better.org.uk/location/southbury-leisure-centre/adult-group-sessions,B_19079,session_series_summary_cleaned.csv
B_5975,Better,Better,Adult Trampolining Drop In Mon 19:15,Other / Unspecified,Trampolining,Camden,Talacre Community Sports Centre,,NW5 3AF,51.551787,-0.1449996,19:15,20:45,Monday,False,15.0,,,https://bookings.better.org.uk/location/talacre-community-sports-centre/adult-group-sessions,B_5975,session_series_summary_cleaned.csv
B_19083,Better,Better,Senior Badminton Beginners Wed 11:30,Racquet Sports,Badminton,Enfield,Southbury Leisure Centre,,EN1 1YP,51.6542098,-0.0680823,11:30,12:30,Wednesday,False,3.7,,,https://bookings.better.org.uk/location/southbury-leisure-centre/adult-group-sessions,B_19083,session_series_summary_cleaned.csv
B_30460,Better,Better,"Legs, Bums and Tums Thu 17:30",Personal Training,Legs Bums And Tums,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,17:30,18:30,Thursday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_30460,session_series_summary_cleaned.csv
B_30554,Better,Better,HIIT Sat 09:15,Personal Training,HIIT,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,09:15,10:15,Saturday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_30554,session_series_summary_cleaned.csv
B_27370,Better,Better,HIIT Fri 10:45,Personal Training,HIIT,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,10:45,11:30,Friday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_27370,session_series_summary_cleaned.csv
B_3021,Better,Better,Body Conditioning Mon 18:15,Personal Training,Body Conditioning,Newham,Copper Box Arena,,E20 3HB,51.5465858,-0.0100095,18:15,19:00,Monday,False,14.8,,,https://bookings.better.org.uk/location/copper-box-arena/fitness-classes-c,B_3021,session_series_summary_cleaned.csv
B_25085,Better,Better,Parent and Toddler Gymnastics 45mins (Talacre) Sun 09:00,Other / Unspecified,Gymnastics,Camden,Talacre Community Sports Centre,,NW5 3AF,51.551787,-0.1449996,09:00,09:45,Sunday,False,7.6,,,https://bookings.better.org.uk/location/talacre-community-sports-centre/junior-group-sessions,B_25085,session_series_summary_cleaned.csv
B_22118,Better,Better,"Legs, Bums and Tums Tue 11:15",Personal Training,Legs Bums And Tums,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,11:15,12:05,Tuesday,False,8.0,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_22118,session_series_summary_cleaned.csv
B_31147,Better,Better,Yoga Sun 10:30,"Yoga, Pilates & Studio",Hatha Yoga,Bromley,Crystal Palace National Sports Centre,,SE19 2BB,51.4179954,-0.0861287,10:30,11:25,Sunday,False,10.0,,,https://bookings.better.org.uk/location/crystal-palace-leisure-centre/fitness-classes-c,B_31147,session_series_summary_cleaned.csv
