session_id,provider_group,source_operator,name,activity_type,activity_raw,is_free,price_gbp,location_name,postcode,borough,latitude,longitude,start_time,end_time,days_of_week,session_count,is_online,url
TH_77,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,No Strings - Beginner,Other / Unspecified,Activities,False,6.6, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,18:20,19:40,Monday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_78,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,No Strings Badminton,Racquet Sports,Activities,False,6.6,John Orwell Sports Centre,E1W 2QD,Tower Hamlets,51.50487234184735,-0.0614756998345731,12:00,14:00,Monday,2,False,https://be-well.org.uk/centres/john-orwell-sports-centre/
TH_79,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,No Strings Badminton,Racquet Sports,Activities,False,6.6,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,18:00,19:20,Friday,2,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_80,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,15:00,15:45,Tuesday,9,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_81,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,14:45,15:30,Tuesday,10,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_82,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Parent & Child Free Swim,Swimming,Free Swimming,True,0.0,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,08:30,09:15,Tuesday,13,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_83,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Parent & Child Free Swim,Swimming,Free Swimming,True,0.0,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,12:00,12:45,Sunday,5,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_84,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Pilates,"Yoga, Pilates & Studio",John Orwell Group Ex,False,16.65,John Orwell Sports Centre,E1W 2QD,Tower Hamlets,51.50487234184735,-0.0614756998345731,10:00,11:00,Thursday,2,False,https://be-well.org.uk/centres/john-orwell-sports-centre/
TH_85,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Pilates,"Yoga, Pilates & Studio",Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,18:30,19:30,Friday,3,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_86,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Pilates,"Yoga, Pilates & Studio",Poplar Group Ex,False,16.65, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,17:30,18:30,Tuesday,3,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_87,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Pilates,"Yoga, Pilates & Studio",Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,19:00,20:00,Wednesday,3,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_88,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Pilates,"Yoga, Pilates & Studio",Whitechapel Group Ex,False,16.65,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,18:00,19:00,Thursday,2,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_89,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Power Pump,Other / Unspecified,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:00,14:00,Saturday,3,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_90,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Power Pump,Other / Unspecified,Poplar Group Ex,False,16.65, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,20:00,20:45,Tuesday,2,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_91,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Power Pump,Other / Unspecified,Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,11:00,12:15,Saturday,3,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_92,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Power Pump,Other / Unspecified,Whitechapel Group Ex,False,16.65,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,18:00,19:00,Tuesday,3,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_93,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Power Pump,Other / Unspecified,York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,10:30,11:30,Saturday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_94,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Self Defence - W.O,Other / Unspecified,Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,12:15,13:00,Saturday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_95,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Soft Play Session,Wellness & Facility Access,Mile End Soft Play,True,0.0,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,09:00,10:00,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",12,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_96,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Soft Play Session,Wellness & Facility Access,Tiller Soft Play,False,4.2,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,12:00,13:00,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",8,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_97,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Step,Other / Unspecified,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,10:00,11:00,Monday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_98,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Step Aerobics,Group Exercise,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,19:00,20:00,Thursday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_99,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Step Aerobics,Group Exercise,Whitechapel Group Ex,False,16.65,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,18:00,19:00,Wednesday,1,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_100,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All,Swimming,Mile End Swim For All,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,08:00,09:00,Sunday,19,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_101,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All,Swimming,Poplar Swim For All,False,7.9, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,14:00,15:00,Sunday,7,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_102,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All,Swimming,Tiller Swim For All,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,15:30,16:30,"Sunday, Saturday",1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_103,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All - Main Pool,Swimming,Poplar Swim For All,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,14:00,15:00,Saturday,6,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_104,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All - Main Pool,Swimming,York Hall Swim For All,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,13:00,14:00,Saturday,12,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_105,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For All - Small Pool,Swimming,Mile End Swim For All,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:00,14:00,Sunday,7,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_106,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For Fitness,Swimming,Mile End Swim For Fitness,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,18:00,19:00,"Monday, Tuesday, Wednesday, Thursday, Friday",16,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_107,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For Fitness,Swimming,Swim For Fitness,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,12:00,13:00,"Sunday, Saturday",27,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_108,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For Fitness,Swimming,Swim For Fitness,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,08:30,09:30,Tuesday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_109,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For Fitness,Swimming,Tiller Swim,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,20:00,21:00,Monday,47,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_110,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Swim For Fitness,Swimming,York Hall Swim For Fitnes,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,12:30,13:30,Thursday,68,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_111,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Table Tennis Club,Racquet Sports,Activities,False,6.6,John Orwell Sports Centre,E1W 2QD,Tower Hamlets,51.50487234184735,-0.0614756998345731,14:00,16:00,Sunday,1,False,https://be-well.org.uk/centres/john-orwell-sports-centre/
TH_112,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Tai Chi,"Yoga, Pilates & Studio",York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,12:00,13:00,Sunday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_113,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women & Girls Only Swim,Swimming,Women Only Sessions,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,20:15,21:00,Friday,8,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_114,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women & Girls Only Swim,Swimming,York Hall Women Only,False,7.9, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,19:00,20:00,Tuesday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_115,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Badminton,Racquet Sports,Activities,False,3.9,John Orwell Sports Centre,E1W 2QD,Tower Hamlets,51.50487234184735,-0.0614756998345731,18:00,20:00,Wednesday,1,False,https://be-well.org.uk/centres/john-orwell-sports-centre/
TH_116,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Health Suite,Other / Unspecified,Women Only Sessions,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,15:30,16:30,"Wednesday, Thursday",18,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_117,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Health Suite,Other / Unspecified,Women Only Sessions,False,8.3,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,17:00,17:50,"Monday, Tuesday, Wednesday, Thursday, Friday",15,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_118,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Swimming,Swimming,Poplar Women Only Session,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,20:00,21:00,Wednesday,4,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_119,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Swimming,Swimming,Tiller Women Only,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,12:30,13:30,Friday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_120,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Women Only Swimming (16+),Swimming,York Hall Women Only,False,7.9, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,12:30,13:30,Monday,2,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_121,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Yoga,"Yoga, Pilates & Studio",Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,11:00,12:00,Saturday,3,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_122,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Yoga,"Yoga, Pilates & Studio",Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,19:00,20:00,Monday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_123,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Yoga,"Yoga, Pilates & Studio",York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,10:00,11:00,Sunday,2,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_124,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Young At Heart,Other / Unspecified,Mile End Group Ex,False,3.55,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,10:00,11:00,Tuesday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_125,Be Well - Tower Hamlets,Be Well - London Borough of Tower Hamlets,Zumba,Dance,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,11:00,12:00,Friday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_126,Be Well - Tower Hamlets,,Aerobics,Group Exercise,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,09:30,10:30,Tuesday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_127,Be Well - Tower Hamlets,,Afro Beats,Other / Unspecified,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,20:00,21:00,Thursday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_128,Be Well - Tower Hamlets,,Antenatal Yoga Nhs,"Yoga, Pilates & Studio",York Hall Group Ex,False,, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,12:00,13:00,Thursday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_129,Be Well - Tower Hamlets,,Aqua Aerobics,Swimming,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,12:30,13:30,Thursday,2,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_130,Be Well - Tower Hamlets,,Athletics Drop In,Walking / Running,Track Sessions,False,5.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:00,14:00,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_131,Be Well - Tower Hamlets,,Badminton Course,Racquet Sports,Summer Activities,False,45.0,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,10:00,12:00,Wednesday,2,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_132,Be Well - Tower Hamlets,,Body Conditioning,Gym / Fitness,Whitechapel Group Ex,False,16.65,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,18:30,19:30,Monday,1,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_133,Be Well - Tower Hamlets,,Boxercise,Martial Arts,Poplar Group Ex,False,16.65, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,17:30,18:30,Thursday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_134,Be Well - Tower Hamlets,,Boxfit,Martial Arts,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:30,14:30,Monday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_135,Be Well - Tower Hamlets,,Boxfit - W.O,Martial Arts,Tiller Group Ex,False,3.0,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,10:15,11:00,Tuesday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_136,Be Well - Tower Hamlets,,Combat Hiit,Gym / Fitness,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,12:00,12:30,Friday,2,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_137,Be Well - Tower Hamlets,,Cricket Club Over 8`s,Team Sports,Summer Activities,False,35.0,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,11:00,12:00,Thursday,2,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_138,Be Well - Tower Hamlets,,Dance Fitness,Dance,York Hall Group Ex,False,16.65, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,18:00,19:00,Tuesday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_139,Be Well - Tower Hamlets,,Football Camp 2-5 Yrs,Team Sports,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,10:00,11:00,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_140,Be Well - Tower Hamlets,,Football Camp 6-8 Yrs,Team Sports,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,11:00,12:00,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_141,Be Well - Tower Hamlets,,Football Camp 9-12 Yrs,Team Sports,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,12:00,13:00,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_142,Be Well - Tower Hamlets,,Football Course,Team Sports,Summer Activities,False,35.0,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,10:00,11:00,Thursday,2,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_143,Be Well - Tower Hamlets,,Football Screen Table,Team Sports,Block Booking,False,40.0, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,19:00,22:00,Friday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_144,Be Well - Tower Hamlets,,Football Screening Ticket,Team Sports,Block Booking,False,5.0, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,19:00,22:00,Friday,1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_145,Be Well - Tower Hamlets,,Free Men Only Swimming,Swimming,Men Only Sessions,False,, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,20:30,21:15,Tuesday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_146,Be Well - Tower Hamlets,,Free Swimming,Swimming,Free Swimming,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,20:00,21:00,Monday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_147,Be Well - Tower Hamlets,,Free Swimming,Swimming,Free Swimming,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,20:30,21:30,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_148,Be Well - Tower Hamlets,,Free Swimming,Swimming,Free Swimming,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,20:00,21:00,"Monday, Tuesday, Wednesday, Thursday, Friday",1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_149,Be Well - Tower Hamlets,,Gym Session,Gym / Fitness,Mile End Gym Session,False,15.0,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:00,14:00,Monday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_150,Be Well - Tower Hamlets,,Gym Session - Women Only,Gym / Fitness,Poplar Women Only Session,False,15.0, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,12:00,13:00,Tuesday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_151,Be Well - Tower Hamlets,,"Legs, Bums & Tums",Gym / Fitness,Tiller Group Ex,False,16.65,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,09:15,10:15,Tuesday,1,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_152,Be Well - Tower Hamlets,,"Legs, Bums & Tums - W.O",Gym / Fitness,Poplar Group Ex,False,16.65, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,12:30,13:30,Monday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_153,Be Well - Tower Hamlets,,"Legs, Bums & Tums - W.O",Gym / Fitness,Whitechapel Group Ex,False,16.65,Whitechapel Sports Centre,E1 5BA,Tower Hamlets,51.519950646840734,-0.0614251756687532,17:30,18:30,Monday,1,False,https://be-well.org.uk/centres/whitechapel-sports-centre/
TH_154,Be Well - Tower Hamlets,,Men Only Swim,Swimming,Men Only Sessions,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,20:30,21:30,Tuesday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_155,Be Well - Tower Hamlets,,Mindfulness,Other / Unspecified,Mile End Group Ex,False,16.65,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,13:30,14:00,Sunday,1,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_156,Be Well - Tower Hamlets,,Multi Sport Camp 9-15 Yrs,Team Sports,Summer Activities,False,4.99,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,10:00,11:00,"Monday, Tuesday, Wednesday, Thursday, Friday",2,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_157,Be Well - Tower Hamlets,,Multi Sports Camp Over 8s,Team Sports,Summer Activities,False,15.0,John Orwell Sports Centre,E1W 2QD,Tower Hamlets,51.50487234184735,-0.0614756998345731,09:30,12:30,"Monday, Tuesday, Wednesday",2,False,https://be-well.org.uk/centres/john-orwell-sports-centre/
TH_158,Be Well - Tower Hamlets,,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3, Poplar Baths Leisure Centre and Gym,E14 0ED,Tower Hamlets,51.511092905004745,-0.0139868817320598,16:00,16:45,Thursday,1,False,https://be-well.org.uk/centres/poplar-baths-leisure-centre-and-gym/
TH_159,Be Well - Tower Hamlets,,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,15:15,16:00,Monday,3,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
TH_160,Be Well - Tower Hamlets,,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3,Mile End Park Leisure Centre,E3 4HL,Tower Hamlets,51.51953920090171,-0.0322499306855374,15:00,15:45,Monday,5,False,https://be-well.org.uk/centres/mile-end-leisure-centre-and-stadium/
TH_161,Be Well - Tower Hamlets,,Parent & Child Free Swim,Swimming,Free Swimming,False,8.3,Tiller Leisure Centre,E14 8PX,Tower Hamlets,51.496328266681,-0.0218796717363112,14:30,15:15,Saturday,2,False,https://be-well.org.uk/centres/tiller-leisure-centre/
TH_162,Be Well - Tower Hamlets,,Parent & Child Under 2,Other / Unspecified,York Hall Swim For All,False,4.99, York Hall Leisure Centre,E2 9PJ,Tower Hamlets,51.52995217963927,-0.0558973331840584,10:30,11:30,Friday,5,False,https://be-well.org.uk/centres/york-hall-leisure-centre/
