survey_year,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress
2022-23,Richmond upon Thames,Eth7,Chinese,69.8,7.6,22.6,14,17.2,True
2022-23,Richmond upon Thames,Eth7,Mixed,80.7,8.2,11.1,14,23.0,True
2022-23,Richmond upon Thames,Eth7,Other ethnic group,75.5,24.5,0.0,6,11.6,True
2022-23,Richmond upon Thames,Eth7,White British,78.2,9.6,12.3,356,376.4,False
2022-23,Richmond upon Thames,Eth7,White Other,75.8,10.2,14.0,83,105.6,False
2022-23,Southwark,Eth7,Asian (excl. Chinese),76.8,0.0,23.2,25,60.3,True
2022-23,Southwark,Eth7,Black,47.2,14.9,38.0,64,166.4,False
2022-23,Southwark,Eth7,Chinese,79.2,5.9,14.9,25,39.8,True
2022-23,Southwark,Eth7,Mixed,55.3,8.0,36.7,19,47.1,True
2022-23,Southwark,Eth7,Other ethnic group,61.5,15.4,23.1,13,38.1,True
2022-23,Southwark,Eth7,White British,81.6,6.8,11.6,222,359.3,False
2022-23,Southwark,Eth7,White Other,82.8,9.5,7.7,106,162.2,False
2022-23,Sutton,Eth7,Asian (excl. Chinese),72.6,10.0,17.5,69,128.3,False
2022-23,Sutton,Eth7,Black,82.8,0.0,17.2,8,10.0,True
2022-23,Sutton,Eth7,Chinese,92.4,7.6,0.0,11,19.6,True
2022-23,Sutton,Eth7,Mixed,67.8,16.0,16.2,14,27.2,True
2022-23,Sutton,Eth7,Other ethnic group,65.0,10.2,24.8,10,18.3,True
2022-23,Sutton,Eth7,White British,73.8,10.6,15.6,288,348.9,False
2022-23,Sutton,Eth7,White Other,81.0,10.3,8.7,38,46.5,False
2022-23,Tower Hamlets,Eth7,Asian (excl. Chinese),54.2,8.0,37.8,118,290.9,False
2022-23,Tower Hamlets,Eth7,Black,51.8,1.3,46.8,15,44.3,True
2022-23,Tower Hamlets,Eth7,Chinese,60.6,29.7,9.8,31,54.0,False
2022-23,Tower Hamlets,Eth7,Mixed,71.5,1.2,27.3,18,52.8,True
2022-23,Tower Hamlets,Eth7,Other ethnic group,81.6,0.0,18.4,9,11.1,True
2022-23,Tower Hamlets,Eth7,White British,72.8,10.3,16.8,178,275.4,False
2022-23,Tower Hamlets,Eth7,White Other,81.6,4.3,14.1,92,147.9,False
2022-23,Waltham Forest,Eth7,Asian (excl. Chinese),38.3,9.1,52.6,68,164.5,False
2022-23,Waltham Forest,Eth7,Black,57.1,10.5,32.4,54,88.0,False
2022-23,Waltham Forest,Eth7,Chinese,15.8,0.0,84.2,5,13.3,True
2022-23,Waltham Forest,Eth7,Mixed,87.1,0.0,12.9,15,26.7,True
2022-23,Waltham Forest,Eth7,Other ethnic group,45.8,16.3,37.9,14,26.3,True
2022-23,Waltham Forest,Eth7,White British,71.3,5.4,23.3,259,324.8,False
2022-23,Waltham Forest,Eth7,White Other,56.1,13.6,30.3,76,129.0,False
2022-23,Wandsworth,Eth7,Asian (excl. Chinese),52.2,12.9,34.9,24,77.1,True
2022-23,Wandsworth,Eth7,Black,64.5,10.7,24.8,28,101.5,True
2022-23,Wandsworth,Eth7,Chinese,87.7,6.4,5.9,13,34.7,True
2022-23,Wandsworth,Eth7,Mixed,60.4,21.5,18.1,23,60.1,True
2022-23,Wandsworth,Eth7,Other ethnic group,27.9,38.8,33.3,6,18.5,True
2022-23,Wandsworth,Eth7,White British,89.2,5.3,5.4,288,517.1,False
2022-23,Wandsworth,Eth7,White Other,81.3,7.3,11.4,107,196.3,False
2022-23,Westminster,Eth7,Asian (excl. Chinese),64.7,5.0,30.2,46,87.5,False
2022-23,Westminster,Eth7,Black,59.2,8.6,32.2,22,35.3,True
2022-23,Westminster,Eth7,Chinese,65.8,6.7,27.5,30,46.7,False
2022-23,Westminster,Eth7,Mixed,66.8,24.9,8.3,21,35.1,True
2022-23,Westminster,Eth7,Other ethnic group,76.0,0.0,24.0,25,38.9,True
2022-23,Westminster,Eth7,White British,73.1,9.4,17.6,183,235.6,False
2022-23,Westminster,Eth7,White Other,75.8,2.4,21.8,112,135.3,False
2022-23,London,IMD10,Fifth least deprived decile,69.3,11.6,19.1,1892,3083.1,False
2022-23,London,IMD10,Fifth most deprived decile,67.0,8.5,24.5,2032,3202.3,False
2022-23,London,IMD10,Fourth least deprived decile,70.9,10.4,18.7,1638,2538.7,False
2022-23,London,IMD10,Fourth most deprived decile,66.1,9.3,24.5,2220,3784.2,False
2022-23,London,IMD10,Least deprived decile,74.6,8.7,16.7,915,1185.3,False
2022-23,London,IMD10,Most deprived decile,52.6,12.3,35.1,304,530.1,False
2022-23,London,IMD10,Second least deprived decile,73.1,9.9,17.0,1583,2240.7,False
2022-23,London,IMD10,Second most deprived decile,59.3,8.7,32.0,2063,3360.4,False
2022-23,London,IMD10,Third least deprived decile,71.9,9.5,18.6,1603,2414.1,False
2022-23,London,IMD10,Third most deprived decile,60.0,10.5,29.5,2498,4341.7,False
2022-23,Barking and Dagenham,IMD10,Fifth least deprived decile,2.1,0.0,97.9,5,12.8,True
2022-23,Barking and Dagenham,IMD10,Fifth most deprived decile,46.8,13.2,40.0,49,49.7,False
2022-23,Barking and Dagenham,IMD10,Fourth most deprived decile,58.9,13.0,28.1,60,60.5,False
2022-23,Barking and Dagenham,IMD10,Most deprived decile,36.9,19.7,43.4,16,21.1,True
2022-23,Barking and Dagenham,IMD10,Second most deprived decile,52.7,10.4,36.9,250,321.3,False
2022-23,Barking and Dagenham,IMD10,Third most deprived decile,56.9,5.6,37.5,121,136.7,False
2022-23,Barnet,IMD10,Fifth least deprived decile,74.7,14.9,10.4,63,166.2,False
2022-23,Barnet,IMD10,Fifth most deprived decile,68.7,8.7,22.5,53,143.0,False
2022-23,Barnet,IMD10,Fourth least deprived decile,75.6,4.8,19.6,97,211.8,False
2022-23,Barnet,IMD10,Fourth most deprived decile,72.1,0.0,27.9,43,112.0,False
2022-23,Barnet,IMD10,Least deprived decile,77.1,9.0,13.9,22,57.5,True
2022-23,Barnet,IMD10,Most deprived decile,29.3,0.0,70.7,3,7.1,True
2022-23,Barnet,IMD10,Second least deprived decile,76.1,13.4,10.5,90,195.4,False
2022-23,Barnet,IMD10,Second most deprived decile,61.3,7.1,31.6,8,14.1,True
2022-23,Barnet,IMD10,Third least deprived decile,77.9,9.1,13.0,71,184.2,False
2022-23,Barnet,IMD10,Third most deprived decile,74.8,6.7,18.5,39,86.5,False
2022-23,Bexley,IMD10,Fifth least deprived decile,59.6,10.1,30.3,38,50.0,False
2022-23,Bexley,IMD10,Fifth most deprived decile,61.0,10.4,28.6,59,104.7,False
2022-23,Bexley,IMD10,Fourth least deprived decile,72.4,10.4,17.2,83,114.5,False
2022-23,Bexley,IMD10,Fourth most deprived decile,58.6,15.5,25.9,48,71.8,False
2022-23,Bexley,IMD10,Least deprived decile,70.1,10.8,19.1,47,46.3,False
2022-23,Bexley,IMD10,Second least deprived decile,61.9,8.9,29.2,104,148.4,False
2022-23,Bexley,IMD10,Second most deprived decile,66.7,2.5,30.8,25,45.6,True
2022-23,Bexley,IMD10,Third least deprived decile,61.1,14.0,24.9,54,82.6,False
2022-23,Bexley,IMD10,Third most deprived decile,66.1,3.1,30.9,35,65.8,False
2022-23,Brent,IMD10,Fifth least deprived decile,73.4,15.2,11.3,61,132.1,False
2022-23,Brent,IMD10,Fifth most deprived decile,56.8,13.4,29.8,100,200.7,False
2022-23,Brent,IMD10,Fourth least deprived decile,66.6,7.9,25.4,24,59.0,True
2022-23,Brent,IMD10,Fourth most deprived decile,71.3,7.2,21.4,121,242.8,False
2022-23,Brent,IMD10,Most deprived decile,51.6,10.4,38.0,29,64.4,True
2022-23,Brent,IMD10,Second most deprived decile,42.7,22.9,34.4,42,88.6,False
2022-23,Brent,IMD10,Third least deprived decile,56.5,16.6,27.0,28,55.9,True
2022-23,Brent,IMD10,Third most deprived decile,53.6,12.6,33.8,102,180.5,False
2022-23,Bromley,IMD10,Fifth least deprived decile,68.4,12.9,18.6,36,68.0,False
2022-23,Bromley,IMD10,Fifth most deprived decile,62.2,13.2,24.6,35,81.7,False
2022-23,Bromley,IMD10,Fourth least deprived decile,52.6,21.8,25.6,40,73.3,False
2022-23,Bromley,IMD10,Fourth most deprived decile,68.9,15.3,15.8,36,94.1,False
2022-23,Bromley,IMD10,Least deprived decile,80.3,2.3,17.4,105,212.9,False
2022-23,Bromley,IMD10,Most deprived decile,100.0,0.0,0.0,3,14.2,True
2022-23,Bromley,IMD10,Second least deprived decile,65.4,13.0,21.7,115,206.4,False
2022-23,Bromley,IMD10,Second most deprived decile,53.8,2.1,44.1,19,39.2,True
2022-23,Bromley,IMD10,Third least deprived decile,62.7,12.5,24.8,96,179.9,False
2022-23,Bromley,IMD10,Third most deprived decile,69.1,0.0,30.9,13,38.1,True
2022-23,Camden,IMD10,Fifth least deprived decile,71.9,4.6,23.4,79,98.2,False
2022-23,Camden,IMD10,Fifth most deprived decile,83.2,3.5,13.3,63,84.0,False
2022-23,Camden,IMD10,Fourth least deprived decile,83.6,6.6,9.8,37,47.0,False
2022-23,Camden,IMD10,Fourth most deprived decile,66.3,6.6,27.2,74,98.6,False
2022-23,Camden,IMD10,Least deprived decile,83.8,6.7,9.5,30,32.8,False
2022-23,Camden,IMD10,Second least deprived decile,85.4,7.2,7.4,57,58.5,False
2022-23,Camden,IMD10,Second most deprived decile,64.2,15.1,20.7,86,137.4,False
2022-23,Camden,IMD10,Third least deprived decile,80.4,5.5,14.1,33,50.8,False
2022-23,Camden,IMD10,Third most deprived decile,70.4,17.9,11.7,50,69.3,False
2022-23,City of London,IMD10,Fifth least deprived decile,69.7,21.0,9.3,23,3.4,True
2022-23,City of London,IMD10,Fifth most deprived decile,45.2,15.4,39.4,53,7.9,False
2022-23,City of London,IMD10,Fourth least deprived decile,84.4,0.0,15.6,13,1.8,True
2022-23,City of London,IMD10,Least deprived decile,38.4,12.9,48.8,78,9.7,False
2022-23,City of London,IMD10,Second least deprived decile,46.3,18.5,35.2,60,7.0,False
2022-23,City of London,IMD10,Third most deprived decile,89.3,10.7,0.0,6,1.1,True
2022-23,Croydon,IMD10,Fifth least deprived decile,76.6,6.9,16.5,47,123.3,False
2022-23,Croydon,IMD10,Fifth most deprived decile,62.6,6.9,30.5,91,160.9,False
2022-23,Croydon,IMD10,Fourth least deprived decile,62.8,16.1,21.1,61,165.3,False
2022-23,Croydon,IMD10,Fourth most deprived decile,70.7,7.7,21.6,57,128.7,False
2022-23,Croydon,IMD10,Least deprived decile,80.0,7.9,12.1,22,38.8,True
2022-23,Croydon,IMD10,Most deprived decile,19.8,40.4,39.8,7,9.2,True
2022-23,Croydon,IMD10,Second least deprived decile,75.5,5.9,18.6,61,125.1,False
2022-23,Croydon,IMD10,Second most deprived decile,63.7,10.9,25.5,60,144.1,False
2022-23,Croydon,IMD10,Third least deprived decile,57.0,18.5,24.5,53,105.3,False
2022-23,Croydon,IMD10,Third most deprived decile,57.4,12.1,30.6,63,163.0,False
2022-23,Ealing,IMD10,Fifth least deprived decile,70.3,13.1,16.7,71,146.5,False
2022-23,Ealing,IMD10,Fifth most deprived decile,67.0,5.2,27.8,65,133.7,False
2022-23,Ealing,IMD10,Fourth least deprived decile,83.7,6.4,9.8,64,123.7,False
2022-23,Ealing,IMD10,Fourth most deprived decile,64.3,7.0,28.7,80,181.9,False
2022-23,Ealing,IMD10,Least deprived decile,69.7,30.3,0.0,8,8.1,True
2022-23,Ealing,IMD10,Most deprived decile,77.3,0.0,22.7,10,29.3,True
2022-23,Ealing,IMD10,Second least deprived decile,79.2,2.5,18.3,39,79.8,False
2022-23,Ealing,IMD10,Second most deprived decile,63.0,2.7,34.3,65,120.5,False
2022-23,Ealing,IMD10,Third least deprived decile,86.1,5.3,8.6,54,86.6,False
2022-23,Ealing,IMD10,Third most deprived decile,50.6,5.8,43.6,69,181.8,False
2022-23,Enfield,IMD10,Fifth least deprived decile,57.4,7.5,35.1,61,121.9,False
2022-23,Enfield,IMD10,Fifth most deprived decile,66.4,3.2,30.4,59,90.7,False
2022-23,Enfield,IMD10,Fourth least deprived decile,78.4,12.7,9.0,54,96.7,False
2022-23,Enfield,IMD10,Fourth most deprived decile,72.6,10.5,16.9,66,123.6,False
2022-23,Enfield,IMD10,Least deprived decile,76.8,23.2,0.0,4,9.3,True
2022-23,Enfield,IMD10,Most deprived decile,47.8,1.5,50.7,21,48.9,True
2022-23,Enfield,IMD10,Second least deprived decile,63.9,9.4,26.6,32,63.3,False
2022-23,Enfield,IMD10,Second most deprived decile,36.9,4.9,58.2,60,132.6,False
2022-23,Enfield,IMD10,Third least deprived decile,68.6,17.6,13.8,74,143.8,False
2022-23,Enfield,IMD10,Third most deprived decile,51.2,9.4,39.3,69,150.3,False
2022-23,Greenwich,IMD10,Fifth least deprived decile,63.3,11.9,24.8,139,134.6,False
2022-23,Greenwich,IMD10,Fifth most deprived decile,70.1,8.2,21.8,129,103.1,False
2022-23,Greenwich,IMD10,Fourth least deprived decile,71.0,15.8,13.1,91,79.6,False
2022-23,Greenwich,IMD10,Fourth most deprived decile,55.1,12.0,32.9,181,161.5,False
2022-23,Greenwich,IMD10,Most deprived decile,0.0,0.0,100.0,3,1.7,True
2022-23,Greenwich,IMD10,Second least deprived decile,81.6,4.3,14.1,31,28.4,False
2022-23,Greenwich,IMD10,Second most deprived decile,50.4,10.7,38.9,196,170.8,False
2022-23,Greenwich,IMD10,Third least deprived decile,81.4,6.9,11.6,70,47.7,False
2022-23,Greenwich,IMD10,Third most deprived decile,60.7,15.9,23.4,151,144.8,False
2022-23,Hackney,IMD10,Fifth least deprived decile,56.6,0.0,43.4,16,25.5,True
2022-23,Hackney,IMD10,Fifth most deprived decile,77.1,0.0,22.9,42,47.3,False
2022-23,Hackney,IMD10,Fourth most deprived decile,79.7,6.4,13.9,77,114.9,False
2022-23,Hackney,IMD10,Most deprived decile,70.0,6.0,24.0,36,65.3,False
2022-23,Hackney,IMD10,Second most deprived decile,66.8,4.9,28.4,140,209.1,False
2022-23,Hackney,IMD10,Third most deprived decile,61.5,11.1,27.3,185,325.9,False
2022-23,Hammersmith and Fulham,IMD10,Fifth least deprived decile,80.4,2.1,17.5,50,59.2,False
2022-23,Hammersmith and Fulham,IMD10,Fifth most deprived decile,81.5,6.3,12.2,84,93.6,False
2022-23,Hammersmith and Fulham,IMD10,Fourth least deprived decile,70.0,18.2,11.9,65,66.0,False
2022-23,Hammersmith and Fulham,IMD10,Fourth most deprived decile,74.8,9.9,15.3,79,98.7,False
2022-23,Hammersmith and Fulham,IMD10,Most deprived decile,38.6,53.5,7.9,5,4.8,True
2022-23,Hammersmith and Fulham,IMD10,Second least deprived decile,94.1,0.0,5.9,18,18.1,True
2022-23,Hammersmith and Fulham,IMD10,Second most deprived decile,63.6,8.3,28.1,71,95.8,False
2022-23,Hammersmith and Fulham,IMD10,Third least deprived decile,88.6,4.7,6.7,50,60.0,False
2022-23,Hammersmith and Fulham,IMD10,Third most deprived decile,60.1,15.6,24.3,73,87.1,False
2022-23,Haringey,IMD10,Fifth least deprived decile,66.2,15.4,18.5,75,105.4,False
2022-23,Haringey,IMD10,Fifth most deprived decile,72.3,10.4,17.4,65,97.3,False
2022-23,Haringey,IMD10,Fourth least deprived decile,80.4,5.3,14.3,29,37.1,True
2022-23,Haringey,IMD10,Fourth most deprived decile,55.6,14.0,30.4,62,112.0,False
2022-23,Haringey,IMD10,Most deprived decile,50.6,12.9,36.5,35,61.0,False
2022-23,Haringey,IMD10,Second least deprived decile,85.9,2.5,11.6,29,38.0,True
2022-23,Haringey,IMD10,Second most deprived decile,65.1,4.7,30.2,92,141.0,False
2022-23,Haringey,IMD10,Third least deprived decile,88.5,4.0,7.5,42,59.4,False
2022-23,Haringey,IMD10,Third most deprived decile,67.7,10.3,22.0,103,158.6,False
2022-23,Harrow,IMD10,Fifth least deprived decile,66.6,9.6,23.9,82,135.7,False
2022-23,Harrow,IMD10,Fifth most deprived decile,56.5,15.5,28.1,81,137.5,False
2022-23,Harrow,IMD10,Fourth least deprived decile,46.3,14.1,39.6,97,158.0,False
2022-23,Harrow,IMD10,Fourth most deprived decile,65.4,12.2,22.4,16,26.9,True
2022-23,Harrow,IMD10,Least deprived decile,80.6,8.4,10.9,50,65.7,False
2022-23,Harrow,IMD10,Second least deprived decile,59.9,17.4,22.7,45,76.8,False
2022-23,Harrow,IMD10,Second most deprived decile,67.8,32.2,0.0,2,6.5,True
2022-23,Harrow,IMD10,Third least deprived decile,66.5,10.8,22.7,82,147.2,False
2022-23,Harrow,IMD10,Third most deprived decile,61.0,6.8,32.3,24,31.9,True
2022-23,Havering,IMD10,Fifth least deprived decile,71.9,12.2,15.9,61,98.8,False
2022-23,Havering,IMD10,Fifth most deprived decile,73.1,7.3,19.6,65,116.2,False
2022-23,Havering,IMD10,Fourth least deprived decile,79.1,7.8,13.1,61,109.9,False
2022-23,Havering,IMD10,Fourth most deprived decile,54.5,14.7,30.8,24,39.4,True
2022-23,Havering,IMD10,Least deprived decile,58.3,7.4,34.3,46,66.6,False
2022-23,Havering,IMD10,Second least deprived decile,63.5,17.2,19.3,79,141.7,False
2022-23,Havering,IMD10,Second most deprived decile,52.2,2.9,44.9,31,59.7,False
2022-23,Havering,IMD10,Third least deprived decile,55.4,14.5,30.2,81,123.4,False
2022-23,Havering,IMD10,Third most deprived decile,44.6,3.1,52.4,32,53.1,False
2022-23,Hillingdon,IMD10,Fifth least deprived decile,59.9,5.0,35.2,45,93.5,False
2022-23,Hillingdon,IMD10,Fifth most deprived decile,48.1,0.0,51.9,45,92.2,False
2022-23,Hillingdon,IMD10,Fourth least deprived decile,70.5,11.0,18.5,50,79.2,False
2022-23,Hillingdon,IMD10,Fourth most deprived decile,46.4,23.3,30.3,67,125.0,False
2022-23,Hillingdon,IMD10,Least deprived decile,71.6,11.8,16.7,44,72.0,False
2022-23,Hillingdon,IMD10,Second least deprived decile,73.5,12.8,13.8,102,172.9,False
2022-23,Hillingdon,IMD10,Second most deprived decile,32.8,24.4,42.8,18,42.4,True
2022-23,Hillingdon,IMD10,Third least deprived decile,62.7,12.9,24.5,61,108.8,False
2022-23,Hillingdon,IMD10,Third most deprived decile,52.6,5.2,42.2,58,116.1,False
2022-23,Hounslow,IMD10,Fifth least deprived decile,64.2,13.6,22.2,96,163.0,False
2022-23,Hounslow,IMD10,Fifth most deprived decile,49.0,15.3,35.7,104,165.2,False
2022-23,Hounslow,IMD10,Fourth least deprived decile,69.7,10.7,19.6,50,77.3,False
2022-23,Hounslow,IMD10,Fourth most deprived decile,47.9,13.8,38.3,108,211.7,False
2022-23,Hounslow,IMD10,Least deprived decile,81.8,0.0,18.2,8,7.7,True
2022-23,Hounslow,IMD10,Most deprived decile,34.8,36.2,29.0,7,15.5,True
2022-23,Hounslow,IMD10,Second least deprived decile,66.2,0.0,33.8,2,1.8,True
2022-23,Hounslow,IMD10,Second most deprived decile,69.5,7.3,23.1,27,57.1,True
2022-23,Hounslow,IMD10,Third least deprived decile,73.7,3.0,23.3,25,38.1,True
2022-23,Hounslow,IMD10,Third most deprived decile,62.5,12.8,24.7,61,102.6,False
2022-23,Islington,IMD10,Fifth least deprived decile,89.1,5.7,5.2,74,106.7,False
2022-23,Islington,IMD10,Fifth most deprived decile,78.0,16.2,5.8,49,58.6,False
2022-23,Islington,IMD10,Fourth least deprived decile,83.6,3.3,13.1,33,43.7,False
2022-23,Islington,IMD10,Fourth most deprived decile,78.4,2.6,19.0,96,137.0,False
2022-23,Islington,IMD10,Most deprived decile,67.2,15.9,16.9,27,39.4,True
2022-23,Islington,IMD10,Second most deprived decile,70.7,5.7,23.6,83,104.6,False
2022-23,Islington,IMD10,Third least deprived decile,41.5,0.0,58.5,4,5.2,True
2022-23,Islington,IMD10,Third most deprived decile,67.5,12.0,20.4,141,205.5,False
2022-23,Kensington and Chelsea,IMD10,Fifth least deprived decile,84.8,9.7,5.5,45,34.5,False
2022-23,Kensington and Chelsea,IMD10,Fifth most deprived decile,69.2,6.5,24.2,65,58.2,False
2022-23,Kensington and Chelsea,IMD10,Fourth least deprived decile,70.8,13.6,15.6,53,43.2,False
2022-23,Kensington and Chelsea,IMD10,Fourth most deprived decile,80.0,2.8,17.1,54,65.1,False
2022-23,Kensington and Chelsea,IMD10,Most deprived decile,43.3,9.2,47.6,39,40.0,False
2022-23,Kensington and Chelsea,IMD10,Second least deprived decile,79.8,13.9,6.3,17,15.3,True
2022-23,Kensington and Chelsea,IMD10,Second most deprived decile,64.6,11.5,23.8,64,64.3,False
2022-23,Kensington and Chelsea,IMD10,Third least deprived decile,68.4,7.6,24.0,107,98.3,False
2022-23,Kensington and Chelsea,IMD10,Third most deprived decile,70.9,12.4,16.7,46,39.8,False
2022-23,Kingston upon Thames,IMD10,Fifth least deprived decile,62.6,21.6,15.8,66,69.5,False
2022-23,Kingston upon Thames,IMD10,Fifth most deprived decile,62.3,9.0,28.7,40,43.7,False
2022-23,Kingston upon Thames,IMD10,Fourth least deprived decile,72.0,7.6,20.5,89,93.2,False
2022-23,Kingston upon Thames,IMD10,Fourth most deprived decile,100.0,0.0,0.0,3,3.1,True
2022-23,Kingston upon Thames,IMD10,Least deprived decile,70.3,12.1,17.6,68,69.7,False
2022-23,Kingston upon Thames,IMD10,Second least deprived decile,69.6,12.0,18.4,128,118.4,False
2022-23,Kingston upon Thames,IMD10,Second most deprived decile,44.7,0.0,55.3,5,5.6,True
2022-23,Kingston upon Thames,IMD10,Third least deprived decile,76.7,4.3,19.0,97,102.8,False
2022-23,Kingston upon Thames,IMD10,Third most deprived decile,32.4,15.3,52.3,5,7.1,True
2022-23,Lambeth,IMD10,Fifth least deprived decile,78.7,11.0,10.3,62,107.1,False
2022-23,Lambeth,IMD10,Fifth most deprived decile,84.9,5.9,9.2,80,157.7,False
2022-23,Lambeth,IMD10,Fourth least deprived decile,69.0,12.2,18.7,21,52.4,True
2022-23,Lambeth,IMD10,Fourth most deprived decile,62.8,15.1,22.1,104,185.2,False
2022-23,Lambeth,IMD10,Second least deprived decile,92.0,0.0,8.0,8,19.9,True
2022-23,Lambeth,IMD10,Second most deprived decile,65.0,6.7,28.4,97,209.5,False
2022-23,Lambeth,IMD10,Third least deprived decile,87.1,8.7,4.3,19,24.9,True
2022-23,Lambeth,IMD10,Third most deprived decile,68.5,9.2,22.2,127,255.8,False
2022-23,Lewisham,IMD10,Fifth least deprived decile,81.7,9.4,8.9,67,122.2,False
2022-23,Lewisham,IMD10,Fifth most deprived decile,65.5,15.4,19.2,65,125.9,False
2022-23,Lewisham,IMD10,Fourth least deprived decile,76.1,23.9,0.0,30,40.5,False
2022-23,Lewisham,IMD10,Fourth most deprived decile,77.0,4.2,18.8,92,178.7,False
2022-23,Lewisham,IMD10,Most deprived decile,55.4,13.0,31.6,14,17.8,True
2022-23,Lewisham,IMD10,Second most deprived decile,56.7,4.1,39.2,80,139.1,False
2022-23,Lewisham,IMD10,Third least deprived decile,81.9,0.0,18.1,14,21.4,True
2022-23,Lewisham,IMD10,Third most deprived decile,65.5,10.1,24.4,145,264.3,False
2022-23,Merton,IMD10,Fifth least deprived decile,61.1,14.6,24.4,59,81.8,False
2022-23,Merton,IMD10,Fifth most deprived decile,85.4,2.5,12.1,15,29.8,True
2022-23,Merton,IMD10,Fourth least deprived decile,55.7,11.4,32.9,76,104.3,False
2022-23,Merton,IMD10,Fourth most deprived decile,49.8,12.9,37.3,52,65.3,False
2022-23,Merton,IMD10,Least deprived decile,78.3,7.4,14.3,96,122.1,False
2022-23,Merton,IMD10,Second least deprived decile,77.7,12.3,10.0,91,105.2,False
2022-23,Merton,IMD10,Second most deprived decile,45.9,0.0,54.1,11,12.3,True
2022-23,Merton,IMD10,Third least deprived decile,64.7,6.4,28.9,80,86.4,False
2022-23,Merton,IMD10,Third most deprived decile,57.3,13.0,29.6,27,37.8,True
2022-23,Newham,IMD10,Fifth least deprived decile,100.0,0.0,0.0,2,1.3,True
2022-23,Newham,IMD10,Fifth most deprived decile,81.6,4.4,14.0,30,56.1,False
2022-23,Newham,IMD10,Fourth most deprived decile,62.1,12.6,25.3,89,177.5,False
2022-23,Newham,IMD10,Most deprived decile,20.6,30.1,49.4,12,16.2,True
2022-23,Newham,IMD10,Second most deprived decile,63.8,9.2,27.0,111,213.1,False
2022-23,Newham,IMD10,Third least deprived decile,45.7,0.0,54.3,6,5.8,True
2022-23,Newham,IMD10,Third most deprived decile,49.6,11.5,39.0,232,528.3,False
2022-23,Redbridge,IMD10,Fifth least deprived decile,61.4,15.0,23.6,106,193.8,False
2022-23,Redbridge,IMD10,Fifth most deprived decile,54.6,12.4,33.0,87,167.6,False
2022-23,Redbridge,IMD10,Fourth least deprived decile,69.8,10.6,19.6,67,118.0,False
2022-23,Redbridge,IMD10,Fourth most deprived decile,41.1,13.8,45.1,47,103.5,False
2022-23,Redbridge,IMD10,Least deprived decile,62.7,18.7,18.7,19,23.3,True
2022-23,Redbridge,IMD10,Second least deprived decile,63.3,9.7,27.0,54,82.7,False
2022-23,Redbridge,IMD10,Second most deprived decile,38.8,9.4,51.8,22,32.9,True
2022-23,Redbridge,IMD10,Third least deprived decile,77.0,6.8,16.3,53,100.2,False
2022-23,Redbridge,IMD10,Third most deprived decile,61.4,9.3,29.3,37,78.2,False
2022-23,Richmond upon Thames,IMD10,Fifth least deprived decile,40.7,21.9,37.4,11,19.3,True
2022-23,Richmond upon Thames,IMD10,Fifth most deprived decile,80.6,7.4,12.0,31,33.1,False
2022-23,Richmond upon Thames,IMD10,Fourth least deprived decile,84.0,7.3,8.6,75,92.9,False
2022-23,Richmond upon Thames,IMD10,Fourth most deprived decile,67.3,3.4,29.3,8,16.1,True
2022-23,Richmond upon Thames,IMD10,Least deprived decile,77.7,8.5,13.7,143,168.7,False
2022-23,Richmond upon Thames,IMD10,Second least deprived decile,76.3,10.2,13.4,199,207.8,False
2022-23,Richmond upon Thames,IMD10,Second most deprived decile,100.0,0.0,0.0,4,6.2,True
2022-23,Richmond upon Thames,IMD10,Third least deprived decile,74.5,7.4,18.1,46,52.1,False
2022-23,Richmond upon Thames,IMD10,Third most deprived decile,32.1,67.9,0.0,5,3.8,True
2022-23,Southwark,IMD10,Fifth least deprived decile,76.5,15.6,8.0,69,118.2,False
2022-23,Southwark,IMD10,Fifth most deprived decile,74.5,2.5,23.0,59,104.2,False
2022-23,Southwark,IMD10,Fourth least deprived decile,88.6,0.0,11.4,7,9.0,True
2022-23,Southwark,IMD10,Fourth most deprived decile,74.7,4.9,20.3,99,210.3,False
2022-23,Southwark,IMD10,Most deprived decile,42.2,19.8,38.0,11,25.0,True
2022-23,Southwark,IMD10,Second least deprived decile,71.8,0.0,28.2,19,38.8,True
2022-23,Southwark,IMD10,Second most deprived decile,64.3,14.5,21.2,96,191.9,False
2022-23,Southwark,IMD10,Third least deprived decile,84.6,5.8,9.6,29,40.4,True
2022-23,Southwark,IMD10,Third most deprived decile,72.3,10.3,17.4,125,221.1,False
2022-23,Sutton,IMD10,Fifth least deprived decile,74.2,9.9,15.9,46,55.6,False
2022-23,Sutton,IMD10,Fifth most deprived decile,66.1,16.9,17.0,26,34.0,True
2022-23,Sutton,IMD10,Fourth least deprived decile,73.7,13.7,12.6,98,134.2,False
2022-23,Sutton,IMD10,Fourth most deprived decile,56.7,17.4,25.9,29,36.0,True
2022-23,Sutton,IMD10,Least deprived decile,70.1,11.0,18.8,82,108.0,False
2022-23,Sutton,IMD10,Second least deprived decile,79.9,4.6,15.5,70,101.4,False
2022-23,Sutton,IMD10,Second most deprived decile,84.7,0.0,15.3,13,28.2,True
2022-23,Sutton,IMD10,Third least deprived decile,77.3,4.2,18.5,71,96.2,False
